taxon,lfc_(Intercept),lfc_AST,lfc_Age,lfc_Sexmale,se_(Intercept),se_AST,se_Age,se_Sexmale,W_(Intercept),W_AST,W_Age,W_Sexmale,p_(Intercept),p_AST,p_Age,p_Sexmale,q_(Intercept),q_AST,q_Age,q_Sexmale,diff_(Intercept),diff_AST,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_AST,passed_ss_Age,passed_ss_Sexmale
Romboutsia_timonensis,0.2515749903577708,-0.01721506165031151,-0.014122996970034099,0.8844782931053807,0.9351436659314224,0.02684052948000307,0.017027915862531936,0.5375615101026314,0.2690228245380852,-0.6413830868402652,-0.8294025577792645,1.6453527205407914,0.7908117487636331,0.5289357739569432,0.41717566472643,0.11633977637212925,1,0.750127097611665,0.6971750162219755,0.25442530533717983,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Clostridiaceae_bacterium_AF18_31LB,-104.13086079857126,5.178979268331224,-1.740862697981799,35.87348602335944,0.5137656837385194,0.010707045745728819,0.0058974391017273305,0.17192930484600447,-202.68161945119047,483.6982479875167,-295.18960144444884,208.6525392252996,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Blautia_massiliensis,-1.3429062495108441,0.03333480809011613,-0.002221938539111539,0.08562660135374951,0.9698292700139717,0.015202774536215137,0.01969505586080564,0.5832501117392737,-1.3846831509751174,2.1926792383000846,-0.11281707220406172,0.1468094041137991,0.18003323326389176,0.03919742151262455,0.9111987045945148,0.8846194981978864,0.3728121821570856,0.11185605651163591,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,-2.6686709234310793,0.01916914593871452,0.04815543635275069,0.28170484397324785,1.0263005913987455,0.02946365950614367,0.014708064144391547,0.5210773718622728,-2.6002819698212845,0.650603022843019,3.274083922941908,0.5406199907826854,0.018088645864052528,0.5235214063155821,0.004215584427780461,0.5953967551809523,0.09406095849307315,0.750127097611665,0.038965767282959696,0.8495295165386757,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
Mogibacterium_diversum,-1.424224829587294,-0.004534291678120167,0.04593827869948882,0.14634651732482715,0.6322275098061946,0.014376932861632859,0.006691733401654183,0.3162190721568326,-2.2527093609448934,-0.31538657944356463,6.8649295992773665,0.46280104589088433,0.0651979832967133,0.7631494510611098,4.7061076788129164e-4,0.6598163464988522,0.1773991638538478,1,0.013765364960527781,0.9357395459438268,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
Escherichia_coli,0.42334995935697517,-0.024062422519152908,-0.008940770271206542,0.5137274381714941,1.1683603629067378,0.020009346634482842,0.01755914168057229,0.7236225714184958,0.362345362610327,-1.20255913192514,-0.5091803707637231,0.7099383828843944,0.7215592432256217,0.24562954572921603,0.6171711302593714,0.48736721651640647,1,0.428935176870422,0.9140382562069171,0.7430926567101963,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Enterococcus_faecium,-3.7120829467237946,0.024548558446482464,0.009918055614953443,3.340643449143979,0.5482159175620394,0.011155437993855606,0.007941475188472706,0.28956137693366296,-6.771206066455948,2.2005911789392547,1.2488933579179098,11.53690966840962,0.0010677952349090393,0.07903503586063096,0.2669880557703354,8.580589860915116e-5,0.029066772298341675,0.18494198391387642,0.5027319363151553,0.004305949922944848,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Schaalia_SGB17158,2.0520389069102336,-0.046680539739934926,-0.039930393591822246,1.4559622379837946,0.5137656837385194,0.010707045745728819,0.0058974391017273305,0.17192930484600447,3.994114382996855,-4.359796422701977,-6.770802191094577,8.468377390857754,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_saudiense,-0.8236766390711563,0.062401077687430355,-0.03322630663784621,-1.062330452806649,0.6733605256623064,0.014312987018328283,0.014874431744124344,0.4214947601504502,-1.223232737412104,4.359752273059676,-2.2337866218634654,-2.5203882782017413,0.24472012898090548,9.287685957513587e-4,0.04530101793433641,0.02689001754183199,0.45448023953596733,0.008049327829845108,0.1630836645636111,0.10848731215152907,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Streptococcus_rubneri,-25.454659742961354,0.1861189560014432,0.45370635863364184,14.903161264178157,0.5137656837385194,0.010707045745728819,0.0058974391017273305,0.17192930484600447,-49.545270438724906,17.382848679402393,76.93277553315532,86.68191427591,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_SGB6173,5.121850260877453,-0.21723610801466475,0.08289320839816468,-1.257819605822163,0.5566956982137481,0.011511347463994822,0.008208406502082247,0.3151250484848297,9.200448786135356,-18.871475185171466,10.098574964231723,-3.9914935733289227,2.545667997193627e-4,7.696562700662198e-6,1.6308917584102224e-4,0.010411009946087875,0.011913726226866173,3.001659453258257e-4,0.007995661465207254,0.05183353888052262,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Bacteroides_xylanisolvens,0.1610332219379407,-0.008351025991913069,-0.02353271088184852,1.3029657256834368,0.5479006598678244,0.010907131305344119,0.011223902948800461,0.2851659546282128,0.29390952362931694,-0.7656482495834036,-2.0966602249856003,4.569148962337344,0.7806367379769416,0.47845054605805537,0.09013448562701179,0.006006559661577654,1,0.7041347658967607,0.24524964693861348,0.041140003717154226,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridium_perfringens,-1.115480744384219,0.01792283950409799,-0.023283250420977904,1.1985408903069932,0.8412857195488153,0.012549070917620461,0.013035843657153545,0.4916136086919538,-1.32592378363733,1.4282204333495387,-1.7860946351716174,2.437973378108826,0.2331065237339128,0.20314780867732649,0.12432328367149072,0.05061088580630378,0.4434709475913463,0.3656660556191877,0.2798821436825583,0.1444261863253059,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,3.3353677210039696,0.07690106876111516,-0.11523123731851272,-5.1378570118469655,0.5079277758644789,0.010624161620864004,0.005875215631068512,0.1711455763018365,6.5666180892101575,7.238318796854036,-19.613107765638873,-30.02039037682,0.09620871461803647,0.08739809407697094,0.032430810341314786,0.021198407352736325,0.23949828958106953,0.20248667340605148,0.1244067150797977,0.08857905929536251,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,3.830608659245355,-0.1314657992503969,0.011026459399668842,-0.9538716105048506,0.5591007094632969,0.010372985893589636,0.007841881656772012,0.2531115990911293,6.851375064292995,-12.673862723715933,1.4060986740531496,-3.768581186836177,2.416894080044639e-4,4.403039143456677e-6,0.2024983407310451,0.006995898197178433,0.011913726226866173,2.060622319137725e-4,0.4000899834719771,0.043080004687888244,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Roseburia_sp_AF02_12,-0.9677734706673339,-0.12249971624972598,0.08812016149917223,1.5911261916615163,0.5240088254226031,0.010909429033698499,0.006376655049019938,0.19754793378252036,-1.846864830734183,-11.228792622540789,13.819182756752053,8.05438032783061,0.20603754125359156,0.007837984683376186,0.005195655129285991,0.015067219294854124,0.4120750825071831,0.03460544180962317,0.04192356207768696,0.06913194735286009,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Actinomyces_naeslundii,-0.8578085455535428,-0.01773885589648723,0.040118417394093296,0.553894509904897,0.5307317802679417,0.01077786908757143,0.006804474579982121,0.21958618725792967,-1.6162750704705782,-1.645859283718978,5.8958876137353,2.5224469572591244,0.24741704629696337,0.2415356978544604,0.027582783871807383,0.12773633838075127,0.4558707782164522,0.4249575435935619,0.11128226596556771,0.27111752281496637,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
