taxon,lfc_(Intercept),lfc_Elastase,lfc_Age,lfc_Sexmale,se_(Intercept),se_Elastase,se_Age,se_Sexmale,W_(Intercept),W_Elastase,W_Age,W_Sexmale,p_(Intercept),p_Elastase,p_Age,p_Sexmale,q_(Intercept),q_Elastase,q_Age,q_Sexmale,diff_(Intercept),diff_Elastase,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_Elastase,passed_ss_Age,passed_ss_Sexmale
Brotolimicola_acetigignens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Hydrogeniiclostridium_mannosilyticum,13.743935440250727,0.1616430398943595,-1.8906147147208487,15.912461401528928,0.6261155387255622,9.598409973399124e-4,0.015062916938751586,0.4826835864611015,21.951116990685232,168.40605927683268,-125.51451504435786,32.96665113101226,0.02898166512087056,0.0037802219992332333,0.005071973568564118,0.019305103797182453,0.1869627679813851,0.02103775721312408,0.09936919333953124,0.19325593071913477,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Lacrimispora_amygdalina,181.9464440886779,-2.7177167017548998,-0.2558368433450753,-133.87321852380563,0.31287801871321086,4.069404052203804e-4,0.011082440550880701,0.21406773076668173,581.5251734109612,-6678.414497285194,-23.084882988589044,-625.3778560848001,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Dysosmobacter_welbionis,0.48959117891157017,-0.008167363928405693,0.0876252308544228,-3.6829707199785147,0.8721019718807499,0.005634053946460154,0.08886893857864095,1.1385582321452672,0.5613921246568586,-1.4496424787585152,0.9860051470838983,-3.2347671080811344,0.6310430411312822,0.28420033492853275,0.4280741612237061,0.0837389882601276,1,0.7036009326027676,1,0.3969848332331975,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Massilimicrobiota_timonensis,0.656300000625569,-0.005282278653970656,NA,NA,0.8404334030665493,0.005918049452779856,NA,NA,0.7809066110781419,-0.892570887776113,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Intestinimonas_massiliensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alistipes_putredinis,-2.71204061794396,-0.009782905576292675,0.11362781982194886,NA,0.33175337144246403,4.816495794435312e-4,0.012023634274418054,NA,-8.174869802082204,-20.31125115399302,9.450372260881867,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bittarella_massiliensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rubneribacter_badeniensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_methylpentosum,-110.96094045101474,0.25535638790457454,-0.01073083769348144,106.97672437288708,0.6815979719716257,0.004703886525315376,0.07658296504054363,0.8542802476419821,-162.79529137981933,54.28625595670677,-0.1401204260999878,125.22439172410745,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
GGB9715_SGB15265,1.5224821179578578,0.007781047110167846,-0.07591074954171723,-0.23615585310654982,1.018061840286749,0.006435598035449287,0.10406684267014969,1.2116281456722133,1.4954711567708234,1.209063566013198,-0.7294422276490502,-0.1949078633985761,0.2734294013666608,0.35017566579517423,0.5415925382353405,0.8634698916371661,0.6511068451683937,0.8149542767596781,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Enterocloster_citroniae,-1.1732430694678637,-1.350293279743663e-4,0.048221271505197616,-1.4030995992187583,0.8996978077328172,0.005585353493150696,0.09073313094608425,1.0740760438026022,-1.3040412673943973,-0.024175610037923723,0.5314626642152559,-1.3063317139550923,0.41647425238640096,0.9846123260009907,0.6890113737077271,0.41593490059224714,0.8767183766056205,1,1,0.9679939504692296,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB9730_SGB15291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Akkermansia_muciniphila,-2.306219721849266,-0.002934433437369912,0.13941372547133618,0.5987912819259665,1.0733550531770217,0.0010702852879393026,0.023513724599612505,0.7563005047487034,-2.148608435785615,-2.741730144697951,5.9290362477764855,0.7917372501621263,0.120866519759877,0.07123477385176558,0.009588250816298535,0.48633979320026294,0.4209085043893069,0.21710242983944092,0.13636623383180138,0.9960238964741385,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mediterraneibacter_butyricigenes,1.5068514892244584,3.3790885251780395e-4,-0.02897478552846848,-0.8018642321651335,0.7698139494210527,0.005333664918327322,0.08659730132345331,0.9802356289900152,1.9574229466193787,0.06335397099219625,-0.334592245781927,-0.8180321225329603,0.14521699737850263,0.9534696561509635,0.7599600967653026,0.47326627254858694,0.44822472122381163,1,1,0.9922383332587638,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alistipes_communis,7.386566999870196,-0.13409702251380487,-0.08528693287811828,-5.201759467311715,0.8330825000639597,0.006014790724356439,0.0975576031597416,1.0775762594542286,8.866549230482088,-22.29454500732488,-0.8742212817433489,-4.827277347355726,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Vescimonas_coprocola,0.057250870843117634,4.56857844950923e-4,0.04081984949357203,-0.972944260560769,1.4086806983747926,0.006749392100703811,0.10888833271367798,1.4737368378328137,0.04064148171347025,0.06768873968713167,0.37487808359512564,-0.6601886005587814,0.9689003338332868,0.9482327149679202,0.7206445445171679,0.5336420258488963,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Eisenbergiella_tayi,-1.2858765692327385,-2.402965623067314e-4,0.07383241043249414,-1.0916545056949576,0.847916983716576,0.004909460491382362,0.07945962438753841,0.9545126163029078,-1.5165123401544631,-0.0489456148447527,0.9291814679666824,-1.1436773983388908,0.37112408782839623,0.9688651009699283,0.5233592554784696,0.457395046004626,0.8261544911658212,1,1,0.9894565730660098,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oscillospiraceae_bacterium_Marseille_Q3528,-0.3401037661170309,-0.00683014144576285,0.07803552469522732,NA,0.2798186168794694,1.9053092271728515e-4,0.009210330910655217,NA,-1.2154436681513905,-35.84794188971412,8.47260814537617,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_sp_AM29_11AC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Clostridium_sp_C5_48,0.6869582949082715,-0.0065073278149784695,-0.035046507583362994,1.807590236288089,0.6023521505184505,3.8783854587291967e-4,0.012812340375708178,0.3904841919777552,1.1404596037666666,-16.7784452685904,-2.7353712558097616,4.629099649675607,0.4582840337354328,0.03789788421482745,0.22312729355374478,0.1354442992803842,0.9121480908263426,0.13110619404048415,0.8045153119684318,0.517707592873252,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Escherichia_marmotae,1.1922914586701887,-0.010803714379086305,-0.09351298003385464,2.329547993218603,0.27917690409409307,8.20711768842616e-4,0.00965373797115962,0.42606304527033445,4.270738163456178,-13.163835087099965,-9.686712060470574,5.467613347551696,0.14642749471099173,0.04826856243777785,0.06548894722897157,0.11516185163606973,0.44822472122381163,0.16258884189567274,0.38988768582829586,0.4535605233666747,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bilophila_wadsworthia,2.984053380248932,0.0018895550213366497,-0.0827272894763637,-2.0458832369255076,0.32155689055267467,5.098547843718558e-4,0.009598070670638928,0.31301266702933067,9.280016905002725,3.706065097858389,-8.619158194930927,-6.536103654660721,2.443381481650249e-4,0.013911561226003583,3.469758993862666e-4,0.0012546513253727356,0.008935795132892338,0.06247999427819153,0.029608610080961415,0.03568785992171337,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
Eubacterium_brachy,98.5986037030988,-0.20854134446368877,-0.1652807674589133,-90.51874861022375,0.5248900154327389,7.272089918396469e-4,0.00923722845652749,0.42252336510888394,187.8462169294846,-286.7694800309526,-17.892895930501492,-214.233711281025,0.00338901559481413,0.0022199614543436754,0.03554249637519275,0.002971591842336598,0.04337939961362086,0.013531193626475735,0.293512228130624,0.05451845883916632,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Prevotella_bivia,3.1209899839299835,-0.010352380890557183,NA,NA,0.3512207380961651,8.46768354848256e-4,NA,NA,8.886121021348826,-12.225753160570541,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bifidobacterium_adolescentis,0.721651603824133,0.0231005336962557,-0.20282218930005663,-0.3412583552331344,0.4242923201626429,0.0011812648899189905,0.013146664568721612,0.4201353920718336,1.7008358849094984,19.555760857194276,-15.427653777872205,-0.8122580522204305,0.23107889225136344,0.0026046609371011328,0.004175165649259565,0.5019504597558548,0.5975373375388793,0.015506818602276512,0.09716749147367716,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Evtepia_gabavorous,2.3409386653599666,2.3534479161942056e-4,-0.04158354861982131,-1.3214190827930565,0.3619608681507152,5.790481997333616e-4,0.010430474019382975,0.3927756812721653,6.467380513589757,0.4064338542590953,-3.986736225270923,-3.3643098231364488,0.0029444452058669073,0.7052293451151335,0.016309228296693935,0.028191954915123944,0.04337939961362086,1,0.1831248016394897,0.2328109825248945,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Blautia_hydrogenotrophica,0.6915227914251378,-0.026691095498715792,0.2179269991695726,6.201404003055161,0.4185485172137337,0.0012705031092824068,0.013193023326349664,0.4734285353267706,1.652192668196716,-21.00828821567481,16.51835169080006,13.098923153786702,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteroides_faecis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteroides_stercoris,-146.9540928514974,2.2435447987308015,0.1108395961363236,111.31611923237759,0.4622053767769337,0.0014949653123387486,0.014508938238408292,0.5465528971715544,-317.9411150000952,1500.7336827240242,7.639400920661945,203.669434026323,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Enterocloster_hominis,-2.561614849044153,0.03056556586643823,0.20255646444478564,-1.8569961333526668,0.9564024973421913,0.0010975121892283326,0.02400074402320482,0.6629140867214189,-2.678385780215746,27.849864599616943,8.439591049716894,-2.8012621402221694,0.11569990619990336,0.0012868114346065716,0.013750763312395506,0.10731086615280754,0.4209085043893069,0.009412106493122352,0.16762835276063093,0.4448184250551062,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Firmicutes_bacterium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Slackia_isoflavoniconvertens,-1.3478143743091,-0.006919635657609608,0.1257529419565025,0.9918827630203055,0.46337663023243086,2.147243403033154e-4,0.0108032153302786,0.28336831423012687,-2.908680080894526,-32.225669655499075,11.64032541349516,3.5003305352439136,0.2108099513422059,0.019748714500195687,0.05455694025420722,0.17715518579971,0.5747281278167661,0.07899485800078275,0.3594984841795653,0.5967332574306021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Faecalibacterium_sp_CLA_AA_H233,11.606360436411283,0.15093767116730802,-1.7181652154394547,16.633003878864024,0.6261377809012392,3.1603894730640046e-4,0.012635297652653942,0.39417020691685095,18.536432060856516,477.5919944479932,-135.98138031030618,42.19751667424399,0.0028977226641442003,4.38412640272825e-6,5.407616454791559e-5,5.611262066892729e-4,0.04337939961362086,8.016688279274515e-5,0.01373450706444481,0.034309497224410464,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GGB3730_SGB5060,114.73008530292134,-0.2525439798438514,-0.060689630158303955,-108.76511197690958,0.27546572937203695,1.460280666306804e-4,0.008963709991651395,0.17540238177629758,416.49495044071284,-1729.4208275903593,-6.770592780760306,-620.0891394714641,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB3600_SGB4859,8.926521110239825,-0.0015709416188751629,-0.11247678419104808,-7.075409001484559,0.741148183784615,0.005250884388520301,0.08532497543880828,0.9459012954209652,12.04417862114597,-0.2991765772466101,-1.3182164262292932,-7.480071161479601,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Neobittarella_massiliensis,-1.5123699093762193,0.02315661179335221,-0.1490231088950132,5.181162092319906,0.2711527794435026,2.699172516171191e-4,0.008855727684535887,0.17694979910175207,-5.5775563594816,85.79152186315288,-16.827878431180917,29.28040675163787,0.03067357912194599,1.3583846283023797e-4,0.0035127578282767593,0.0011643586171907138,0.1869627679813851,0.0016559355468829008,0.08992660040388505,0.03568785992171337,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Eubacterium_siraeum,0.30710123960794067,-0.003451907696948889,NA,NA,0.8883669709456669,0.00633996038921584,NA,NA,0.3456918701975506,-0.5444683381335509,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB3444_SGB4594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Lacticaseibacillus_paracasei,1.2083564250073258,-0.004857831167613611,-0.017924594886201347,0.8440673866689529,0.8773963263468489,0.002330801323942108,0.03256626615371053,0.7663520731418555,1.3772070713339675,-2.0841892947776057,-0.5504037460603711,1.101409412528218,0.22690845625959907,0.09157320519627729,0.6057277918930213,0.3208927211777421,0.5927404571679322,0.27259000616566265,1,0.8382503736887956,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB9719_SGB15272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Christensenella_hongkongensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Odoribacter_splanchnicus,0.8127500617528812,0.0012696363294174918,-0.0442853815109878,1.285746987033025,0.3352233784480962,4.770380705740748e-4,0.012048252972598844,0.23030436431547294,2.424502925528275,2.6614989614761613,-3.6756682991057175,5.582816421454338,0.24904419216407014,0.22880679224476058,0.1691054884219419,0.11283541328588474,0.6130318576346342,0.579945928858007,0.6764219536877676,0.45134165314353897,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Limosilactobacillus_reuteri,-1.0071846193525404,0.023086176265430792,-0.06188600145806129,2.483321800769555,0.3653080101551318,4.982904305491106e-4,0.011417962397914809,0.3149490197002373,-2.757083314227983,46.33076384788301,-5.42005651282957,7.884837371880488,0.22150906971332462,0.013738623913723418,0.11615012717005116,0.08031098402202948,0.5894094894393577,0.06247999427819153,0.5506376399172795,0.388403446313621,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Anaerotruncus_colihominis,2.0908320093480444,0.009614361770788822,-0.10819321671312457,NA,0.4865313067768133,0.0010536292132633921,0.018064269367898695,NA,4.29742542817943,9.124995444090226,-5.989349168219917,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridiales_bacterium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lachnoclostridium_pacaense,8.997872573868436,-0.04965157932539229,-0.466627558854747,NA,0.3536126037590676,5.488309536137133e-4,0.013063267251500778,NA,25.445565226512958,-90.46789179521903,-35.720585812951064,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lactonifactor_longoviformis,23.636259251132845,-1.81870876918625,NA,NA,0.856200696136546,0.006200813521123198,NA,NA,27.605979950480393,-293.301639049583,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
GGB9534_SGB14937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Parasutterella_excrementihominis,-5.661826541708129,0.07903025704644515,0.3261010844874287,-1.5652815673701335,0.8646100372323297,0.005688151123116955,0.09254432386147236,1.0480429700438096,-6.548416393397406,13.893839199395018,3.5237286402952437,-1.4935280442792365,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB3511_SGB4688,0.8222322674885669,0.00506113574341285,-0.03359249124310265,0.05840296877557993,0.4753778135420842,8.076560731880781e-4,0.012221042666644042,0.4153972121195819,1.7296395499866475,6.266449187257295,-2.7487418348345654,0.14059547602059316,0.15874947497216593,0.003309100319914074,0.05144090372275143,0.8949853958583536,0.4671248918721204,0.018825104042177843,0.3594984841795653,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Enterococcus_avium,-8.717946469302534,0.012524583389137978,0.667730700876077,-1.1696515888527337,0.29224463885090907,2.147344181867968e-4,0.008907665001002844,0.19315121348795258,-29.83098852927141,58.32592415736019,74.96136201809368,-6.055626406539187,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Coprobacillus_cateniformis,3.908081565041771,0.029530775744078093,-0.5075835873405079,NA,0.2948211878672757,4.45736496760014e-4,0.009524912370143253,NA,13.255769008030502,66.25164409630464,-53.290105736991045,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Lawsonella_SGB3665,-1.4394958164877956,0.038022819580841694,-0.06260503002182678,2.8935293001461813,0.5266654591907107,4.683520914835694e-4,0.011202386945601103,0.41847152395574705,-2.7332261711253407,81.18426344675692,-5.5885437921255,6.9145189923416845,0.1118454681423412,1.5169017914867867e-4,0.030558552082128047,0.020281733348326905,0.4149628962962224,0.00176512208463917,0.27531395674610354,0.19325593071913477,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Faecalibacillus_faecis,-6.057037550900846,0.015307045053164494,0.03650924192249782,5.8621790070337205,0.27546572937203695,1.460280666306804e-4,0.008963709991651395,0.17540238177629758,-21.988352470228218,104.82262352947221,4.073005703721086,33.421319298332854,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Eubacterium_sp_c_25,-0.22047866216953754,-0.004266513656361098,NA,NA,0.7737734390051009,0.0053530336816552835,NA,NA,-0.2849395586039031,-0.7970272391489589,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Anaerococcus_obesiensis,2.733218562485009,-0.0956245590001398,-0.058649400473459574,0.7536390586720227,0.2779599814258658,1.8614558984116045e-4,0.00902522776986861,0.19434161807992015,9.833136944621579,-513.7084315655129,-6.498384524905281,3.877908736779683,0.06452046761936582,0.0012392612795954748,0.09720336550756901,0.16066550482493153,0.2865248972957626,0.009330908458130633,0.49768123139875337,0.5712551282664232,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
