SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
sputum,T0,Species,Faecalibacterium_prausnitzii,30,1,2,96.66666666666667,0.22256700000000001,1.219049664562523,0,0,0,0,6.67701,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Lancefieldella_parvula,30,10,11,66.66666666666666,0.21172258670904223,0.4546488281951673,0,0,0.10937046725679389,0,1.8919298108070188,1.88009974230461e-8,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_salivae,30,7,8,76.66666666666667,0.20605230438073888,0.712555890664621,0,0,0,0,3.4126145602594264,1.2516188449870707e-10,Non-normal,Median [IQR]
sputum,T0,Species,Streptococcus_infantis,30,8,9,73.33333333333333,0.204706789824871,0.5245854695913015,0,0,0.025612497438750256,0,2.2742897725710227,2.063498213839635e-9,Non-normal,Median [IQR]
sputum,T0,Species,GGB30134_SGB43057,30,1,2,96.66666666666667,0.20398994546662377,1.1172989463631855,0,0,0,0,6.1196983639987135,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Capnocytophaga_gingivalis,30,5,6,83.33333333333334,0.1884487590449958,0.7563227140694647,0,0,0,0,4.072917493707819,4.2404802901046694e-11,Non-normal,Median [IQR]
sputum,T0,Species,Schaalia_SGB17153,30,2,3,93.33333333333333,0.1841858926815931,0.7021004903857118,0,0,0,0,2.9163165195217675,4.754710746427624e-11,Non-normal,Median [IQR]
sputum,T0,Species,Actinomyces_sp_ph3,30,10,11,66.66666666666666,0.18231225924509742,0.4492159539886504,0,0,0.08379578486641033,0,1.701100340220068,2.4993766618136445e-9,Non-normal,Median [IQR]
sputum,T0,Species,Parvimonas_sp_oral_taxon_110,30,3,4,90,0.18061613147047467,0.6184768624235145,0,0,0,0,2.7368102736810274,1.2785713785331583e-10,Non-normal,Median [IQR]
sputum,T0,Species,GGB1472_SGB2037,30,1,2,96.66666666666667,0.17630236859380707,0.9656478422041849,0,0,0,0,5.289071057814212,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Scardovia_wiggsiae,30,5,6,83.33333333333334,0.1724597010107708,0.7939842540193076,0,0,0,0,4.353690435369043,1.7366835962552768e-11,Non-normal,Median [IQR]
sputum,T0,Species,Schaalia_SGB17154,30,2,3,93.33333333333333,0.17220362011976265,0.7883024410167926,0,0,0,0,4.2513595748640425,1.9805959247541127e-11,Non-normal,Median [IQR]
sputum,T0,Species,Bulleidia_extructa,30,2,3,93.33333333333333,0.16283724654046033,0.6226054783068038,0,0,0,0,2.671450534290107,4.913858931572524e-11,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_pallens,30,6,7,80,0.1609690409231209,0.6220163137176038,0,0,0,0,3.233468531088569,5.596999418640567e-11,Non-normal,Median [IQR]
sputum,T0,Species,Metamycoplasma_salivarium,30,5,6,83.33333333333334,0.15224604906084405,0.6254236680116807,0,0,0,0,3.3959406791881355,3.486763212914864e-11,Non-normal,Median [IQR]
sputum,T0,Species,Shuttleworthia_satelles,30,3,4,90,0.1452975546014893,0.6694563351815165,0,0,0,0,3.6286003628600363,1.8966128123518297e-11,Non-normal,Median [IQR]
sputum,T0,Species,Haemophilus_sputorum,30,2,3,93.33333333333333,0.13886129176031203,0.7517412836601324,0,0,0,0,4.11881,8.194500034286788e-12,Non-normal,Median [IQR]
sputum,T0,Species,TM7_phylum_sp_oral_taxon_352,30,3,4,90,0.13293952193700767,0.41133996868036543,0,0,0,0,1.5394198460580153,2.24022654905359e-10,Non-normal,Median [IQR]
sputum,T0,Species,Abiotrophia_sp_HMSC24B09,30,4,5,86.66666666666667,0.13057342423458193,0.5607474024908231,0,0,0,0,3.029977599796305,2.8043180456654448e-11,Non-normal,Median [IQR]
sputum,T0,Species,Capnocytophaga_leadbetteri,30,4,5,86.66666666666667,0.12708547547855353,0.35974851818002757,0,0,0,0,1.42332,6.451495881385008e-10,Non-normal,Median [IQR]
sputum,T0,Species,Streptococcus_anginosus,30,2,3,93.33333333333333,0.11798395890434506,0.4490083471249775,0,0,0,0,1.7785985910383342,4.438496268681324e-11,Non-normal,Median [IQR]
sputum,T0,Species,Actinomyces_SGB17132,30,3,4,90,0.1155696938165982,0.5470850594276951,0,0,0,0,2.9822566886591875,1.617760692160984e-11,Non-normal,Median [IQR]
sputum,T0,Species,Peptostreptococcus_stomatis,30,3,4,90,0.1108955768378317,0.5243892230381823,0,0,0,0,2.849710569942114,1.6420802428979582e-11,Non-normal,Median [IQR]
sputum,T0,Species,Alloprevotella_tannerae,30,4,5,86.66666666666667,0.10918411122950206,0.3268580652079008,0,0,0,0,1.2194397561120487,3.1958528927323843e-10,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_bivia,30,2,3,93.33333333333333,0.10775544166845222,0.5884443832989144,0,0,0,0,3.223350322335032,7.872682107864693e-12,Non-normal,Median [IQR]
sputum,T0,Species,Capnocytophaga_SGB2499,30,3,4,90,0.10451013444253636,0.43468846810262113,0,0,0,0,2.2484004496800902,3.5369102632526476e-11,Non-normal,Median [IQR]
sputum,T0,Species,GGB1144_SGB1468,30,3,4,90,0.1034141532752997,0.5535465643608003,0,0,0,0,3.0338781043260976,8.580565930402598e-12,Non-normal,Median [IQR]
sputum,T0,Species,Leptotrichia_sp_oral_taxon_215,30,4,5,86.66666666666667,0.10335956854606172,0.34741552598890124,0,0,0,0,1.7203548602216683,1.6862580173667153e-10,Non-normal,Median [IQR]
sputum,T0,Species,Schaalia_meyeri,30,5,6,83.33333333333334,0.09946147762309727,0.31950411599182804,0,0,0,0,1.3142178157908315,1.966673448119459e-10,Non-normal,Median [IQR]
sputum,T0,Species,Abiotrophia_defectiva,30,7,8,76.66666666666667,0.09862672276975486,0.2938951809285634,0,0,0,0,1.4144497171100565,4.5099059366266275e-10,Non-normal,Median [IQR]
sputum,T0,Species,Filifactor_alocis,30,2,3,93.33333333333333,0.09840468249330887,0.4609724550527549,0,0,0,0,2.4996204999241,1.7335135743051844e-11,Non-normal,Median [IQR]
sputum,T0,Species,Streptococcus_vestibularis,30,2,3,93.33333333333333,0.09564327986773977,0.48691124803871627,0,0,0,0,2.6661902666190267,1.1051717066430083e-11,Non-normal,Median [IQR]
sputum,T0,Species,GGB3883_SGB5265,30,5,6,83.33333333333334,0.09395633696980174,0.27561440939836707,0,0,0,0,1.151640230328046,4.6164351971383204e-10,Non-normal,Median [IQR]
sputum,T0,Species,Blautia_massiliensis,30,1,2,96.66666666666667,0.09062133732782547,0.49635350645734944,0,0,0,0,2.718640119834764,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Solobacterium_moorei,30,4,5,86.66666666666667,0.08977138767504868,0.43535173244413955,0,0,0,0,2.385430238543024,1.381344406077681e-11,Non-normal,Median [IQR]
sputum,T0,Species,Actinomyces_oris,30,7,8,76.66666666666667,0.0888723749554013,0.2955795760100096,0,0,0,0,1.5698601569860158,1.5346212333897148e-10,Non-normal,Median [IQR]
sputum,T0,Species,Streptococcus_cristatus,30,3,4,90,0.08768038754911907,0.32648098339623877,0,0,0,0,1.3080950316032396,5.336667662971809e-11,Non-normal,Median [IQR]
sputum,T0,Species,GGB18703_SGB19793,30,2,3,93.33333333333333,0.08701438943409476,0.33630304511609804,0,0,0,0,1.5286668872343736,4.995681069235167e-11,Non-normal,Median [IQR]
sputum,T0,Species,Oribacterium_asaccharolyticum,30,5,6,83.33333333333334,0.08656327463466301,0.29061402855143853,0,0,0,0,1.4754589644030256,1.6597210533401653e-10,Non-normal,Median [IQR]
sputum,T0,Species,Actinomyces_graevenitzii,30,4,5,86.66666666666667,0.0845070094062356,0.2943298909013121,0,0,0,0,1.5365903073180616,1.1927763077908775e-10,Non-normal,Median [IQR]
sputum,T0,Species,GGB12785_SGB19823,30,3,4,90,0.08412546244976858,0.3598697826952387,0,0,0,0,1.9168801916880192,2.9722330708940426e-11,Non-normal,Median [IQR]
sputum,T0,Species,Lachnoanaerobaculum_sp_ICM7,30,5,6,83.33333333333334,0.08218219937586455,0.26558683045504833,0,0,0,0,1.3262177381383584,2.2903312866963867e-10,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_jejuni,30,2,3,93.33333333333333,0.08194701577638633,0.37877872333768403,0,0,0,0,2.047830514349586,1.8720854788764558e-11,Non-normal,Median [IQR]
sputum,T0,Species,Haemophilus_parainfluenzae,30,2,3,93.33333333333333,0.08113913823262463,0.40765036916804587,0,0,0,0,2.230519553896089,1.1829823668815804e-11,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_oris,30,4,5,86.66666666666667,0.0745206769136074,0.21485773888407006,0,0,0,0,0.7865510084004013,4.2352526454363865e-10,Non-normal,Median [IQR]
sputum,T0,Species,Parafannyhessea_umbonata,30,1,2,96.66666666666667,0.07032947771027712,0.38521041399475553,0,0,0,0,2.1098843313083133,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Solobacterium_SGB6829,30,7,8,76.66666666666667,0.06962426522826284,0.19009170722645774,0,0,0,0,0.7894412273475327,9.033932474438119e-10,Non-normal,Median [IQR]
sputum,T0,Species,Eubacterium_sulci,30,3,4,90,0.06527049876391824,0.23607466872196536,0,0,0,0,1.0247398975260102,7.753023545301507e-11,Non-normal,Median [IQR]
sputum,T0,Species,Streptococcus_sp_F0442,30,1,2,96.66666666666667,0.06457225607894641,0.35367681243439036,0,0,0,0,1.9371676823683923,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,GGB12788_SGB19833,30,2,3,93.33333333333333,0.062101665077134736,0.23966333962245848,0,0,0,0,1.0830801083080108,5.002807580558852e-11,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_pleuritidis,30,2,3,93.33333333333333,0.061942550327551776,0.3321982474500897,0,0,0,0,1.8204365173945518,8.562022543769209e-12,Non-normal,Median [IQR]
sputum,T0,Species,Gemella_SGB7284,30,2,3,93.33333333333333,0.05852073995227112,0.2967914154608593,0,0,0,0,1.624840162484016,1.1269052237522944e-11,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_oralis,30,1,2,96.66666666666667,0.05847601169520234,0.3202863067839823,0,0,0,0,1.7542803508560703,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,GGB1188_SGB1538,30,2,3,93.33333333333333,0.057601131774174905,0.23838453450435287,0,0,0,0,1.2207202441440488,3.6282944970584265e-11,Non-normal,Median [IQR]
sputum,T0,Species,Schaalia_SGB17157,30,5,6,83.33333333333334,0.0561563772369221,0.15386714811628058,0,0,0,0,0.7053799294620071,1.0951068896574814e-9,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_veroralis,30,1,2,96.66666666666667,0.055226005522600555,0.302485289856332,0,0,0,0,1.6567801656780166,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Actinomyces_sp_oral_taxon_448,30,2,3,93.33333333333333,0.054317578571619986,0.2462165746923637,0,0,0,0,1.32412,2.0985858718735328e-11,Non-normal,Median [IQR]
sputum,T0,Species,Haemophilus_parahaemolyticus,30,1,2,96.66666666666667,0.053781666666666665,0.2945743201355701,0,0,0,0,1.61345,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Neisseria_sicca,30,5,6,83.33333333333334,0.05328700938594716,0.25100710573968765,0,0,0,0,1.377859724428055,1.5086863088635138e-11,Non-normal,Median [IQR]
sputum,T0,Species,Tannerella_forsythia,30,3,4,90,0.05264484930392275,0.18681193718980457,0,0,0,0,0.762375531165542,8.118944798543649e-11,Non-normal,Median [IQR]
sputum,T0,Species,TM7_phylum_sp_oral_taxon_351,30,2,3,93.33333333333333,0.05244899564200061,0.2710077115849267,0,0,0,0,1.4847798515220147,1.0254305328204464e-11,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_nigrescens,30,3,4,90,0.04687451170174716,0.15922278822354552,0,0,0,0,0.6593419194303286,1.2162451744506254e-10,Non-normal,Median [IQR]
sputum,T0,Species,Tannerella_serpentiformis,30,5,6,83.33333333333334,0.04610261875809081,0.16791261225081994,0,0,0,0,0.7566597730020681,7.652071050257459e-11,Non-normal,Median [IQR]
sputum,T0,Species,Capnocytophaga_sputigena,30,4,5,86.66666666666667,0.04572816981687723,0.1748705174745411,0,0,0,0,0.8638005361996839,6.04188067726465e-11,Non-normal,Median [IQR]
sputum,T0,Species,Limosilactobacillus_vaginalis,30,1,2,96.66666666666667,0.044469666666666664,0.24357039558068902,0,0,0,0,1.33409,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Prevotella_intermedia,30,1,2,96.66666666666667,0.04359034205140175,0.23875413630918754,0,0,0,0,1.3077102615420524,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Rothia_aeria,30,4,5,86.66666666666667,0.04303035813082038,0.1437571659901014,0,0,0,0,0.5798366211659203,1.2905585525812172e-10,Non-normal,Median [IQR]
sputum,T0,Species,GGB1472_SGB2038,30,1,2,96.66666666666667,0.042372324858868354,0.23208278139139105,0,0,0,0,1.2711697457660507,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,GGB1431_SGB1972,30,2,3,93.33333333333333,0.039069767318385094,0.16067200983983973,0,0,0,0,0.8179319620381783,3.7652807494597136e-11,Non-normal,Median [IQR]
sputum,T0,Species,Mogibacterium_timidum,30,2,3,93.33333333333333,0.039000109093966825,0.15013614324715943,0,0,0,0,0.6712031730589847,5.005726001633555e-11,Non-normal,Median [IQR]
sputum,T0,Species,GGB70967_SGB95921,30,1,2,96.66666666666667,0.03816728139014446,0.20905080976029256,0,0,0,0,1.1450184417043339,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Eubacterium_nodatum,30,1,2,96.66666666666667,0.035662007132401426,0.19532885752326384,0,0,0,0,1.0698602139720428,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Prevotella_oulorum,30,5,6,83.33333333333334,0.03448603546928456,0.12465583467311292,0,0,0,0,0.6200026936958967,9.471236647543128e-11,Non-normal,Median [IQR]
sputum,T0,Species,Treponema_vincentii,30,3,4,90,0.03212542434017298,0.12006039771561784,0,0,0,0,0.5759162671457472,7.027600259850428e-11,Non-normal,Median [IQR]
sputum,T0,Species,Treponema_denticola,30,2,3,93.33333333333333,0.030851795443391748,0.1388355166452704,0,0,0,0,0.7449238271757452,2.190958583699912e-11,Non-normal,Median [IQR]
sputum,T0,Species,GGB1611_SGB2208,30,2,3,93.33333333333333,0.029775011355998575,0.1450402500542891,0,0,0,0,0.7913801582760317,1.3942047504789565e-11,Non-normal,Median [IQR]
sputum,T0,Species,Corynebacterium_durum,30,3,4,90,0.02955406089534818,0.10613112235472034,0,0,0,0,0.526151069311721,1.0001802427200995e-10,Non-normal,Median [IQR]
