"FeatureID","Time","n","prevalence","mean","sd","median","iqr","sum_abundance"
"Aggregatibacter_sp_2125159857","T0",30,3.3333333333333335,7.322557031563165e-6,4.010729664805214e-5,0,0,2.1967671094689494e-4
"Aggregatibacter_sp_2125159857","T12",30,3.3333333333333335,8.203916798728484e-5,4.493470290559161e-4,0,0,0.0024611750396185453
"Akkermansia_muciniphila","T0",30,0,0,0,0,0,0
"Akkermansia_muciniphila","T12",30,0,0,0,0,0,0
"Alistipes_communis","T0",30,0,0,0,0,0,0
"Alistipes_communis","T12",30,0,0,0,0,0,0
"Alistipes_dispar","T0",30,0,0,0,0,0,0
"Alistipes_dispar","T12",30,0,0,0,0,0,0
"Alistipes_finegoldii","T0",30,0,0,0,0,0,0
"Alistipes_finegoldii","T12",30,0,0,0,0,0,0
"Alistipes_ihumii","T0",30,0,0,0,0,0,0
"Alistipes_ihumii","T12",30,0,0,0,0,0,0
"Alistipes_indistinctus","T0",30,0,0,0,0,0,0
"Alistipes_indistinctus","T12",30,0,0,0,0,0,0
"Alistipes_onderdonkii","T0",30,0,0,0,0,0,0
"Alistipes_onderdonkii","T12",30,0,0,0,0,0,0
"Alistipes_putredinis","T0",30,0,0,0,0,0,0
"Alistipes_putredinis","T12",30,0,0,0,0,0,0
"Alistipes_shahii","T0",30,0,0,0,0,0,0
"Alistipes_shahii","T12",30,0,0,0,0,0,0
"Alistipes_timonensis","T0",30,0,0,0,0,0,0
"Alistipes_timonensis","T12",30,0,0,0,0,0,0
"Allisonella_histaminiformans","T0",30,0,0,0,0,0,0
"Allisonella_histaminiformans","T12",30,0,0,0,0,0,0
"Alloprevotella_SGB1466","T0",30,3.3333333333333335,3.394450566878281e-6,1.859217145815433e-5,0,0,1.0183351700634843e-4
"Alloprevotella_SGB1466","T12",30,13.333333333333334,8.080321119971762e-4,0.0033042835192258055,0,0,0.024240963359915286
"Alloprevotella_SGB1483","T0",30,3.3333333333333335,5.842081094330573e-7,3.199839598139321e-6,0,0,1.7526243282991718e-5
"Alloprevotella_SGB1483","T12",30,16.666666666666664,5.783943217691273e-4,0.002262261822103168,0,0,0.01735182965307382
"Alloprevotella_SGB1484","T0",30,0,0,0,0,0,0
"Alloprevotella_SGB1484","T12",30,16.666666666666664,6.544379129556351e-4,0.002690585681036723,0,0,0.019633137388669054
"Alloprevotella_sp_Lung230","T0",30,3.3333333333333335,4.824081676054119e-5,2.6422583532221703e-4,0,0,0.0014472245028162357
"Alloprevotella_sp_Lung230","T12",30,3.3333333333333335,8.400507330843597e-4,0.004601147359590552,0,0,0.02520152199253079
"Alloprevotella_sp_oral_taxon_473","T0",30,0,0,0,0,0,0
"Alloprevotella_sp_oral_taxon_473","T12",30,6.666666666666667,8.144172282334096e-5,3.5521279141511935e-4,0,0,0.002443251684700229
"Alloprevotella_tannerae","T0",30,13.333333333333334,0.0010918411122950206,0.003268580652079008,0,0,0.03275523336885062
"Alloprevotella_tannerae","T12",30,20,0.002895070805399496,0.011270440872005209,0,0,0.08685212416198487
"Alloscardovia_omnicolens","T0",30,6.666666666666667,8.474190781469308e-5,3.263691454490292e-4,0,0,0.0025422572344407923
"Alloscardovia_omnicolens","T12",30,3.3333333333333335,4.727851130286897e-6,2.5895507125844297e-5,0,0,1.4183553390860693e-4
"Amedibacillus_dolichus","T0",30,0,0,0,0,0,0
"Amedibacillus_dolichus","T12",30,0,0,0,0,0,0
"Amedibacterium_intestinale","T0",30,0,0,0,0,0,0
"Amedibacterium_intestinale","T12",30,0,0,0,0,0,0
"Anaerobutyricum_hallii","T0",30,0,0,0,0,0,0
"Anaerobutyricum_hallii","T12",30,0,0,0,0,0,0
"Anaerobutyricum_soehngenii","T0",30,0,0,0,0,0,0
"Anaerobutyricum_soehngenii","T12",30,0,0,0,0,0,0
"Anaerococcus_obesiensis","T0",30,0,0,0,0,0,0
"Anaerococcus_obesiensis","T12",30,0,0,0,0,0,0
"Anaerofustis_stercorihominis","T0",30,0,0,0,0,0,0
"Anaerofustis_stercorihominis","T12",30,0,0,0,0,0,0
"Anaeroglobus_geminatus","T0",30,0,0,0,0,0,0
"Anaeroglobus_geminatus","T12",30,0,0,0,0,0,0
"Anaeromassilibacillus_senegalensis","T0",30,0,0,0,0,0,0
"Anaeromassilibacillus_senegalensis","T12",30,0,0,0,0,0,0
"Anaerostipes_butyraticus","T0",30,0,0,0,0,0,0
"Anaerostipes_butyraticus","T12",30,0,0,0,0,0,0
"Anaerostipes_caccae","T0",30,0,0,0,0,0,0
"Anaerostipes_caccae","T12",30,0,0,0,0,0,0
"Anaerostipes_hadrus","T0",30,3.3333333333333335,1.0505703610575694e-4,5.754210849975777e-4,0,0,0.003151711083172708
"Anaerostipes_hadrus","T12",30,0,0,0,0,0,0
"Anaerotignum_faecicola","T0",30,0,0,0,0,0,0
"Anaerotignum_faecicola","T12",30,0,0,0,0,0,0
"Anaerotignum_lactatifermentans","T0",30,0,0,0,0,0,0
"Anaerotignum_lactatifermentans","T12",30,0,0,0,0,0,0
"Anaerotruncus_colihominis","T0",30,0,0,0,0,0,0
"Anaerotruncus_colihominis","T12",30,0,0,0,0,0,0
"Anaerotruncus_rubiinfantis","T0",30,0,0,0,0,0,0
"Anaerotruncus_rubiinfantis","T12",30,0,0,0,0,0,0
"Arachnia_SGB15899","T0",30,6.666666666666667,5.546702585870641e-5,2.1576344050489377e-4,0,0,0.0016640107757611923
"Arachnia_SGB15899","T12",30,3.3333333333333335,2.991074556642869e-4,0.0016382790058530631,0,0,0.008973223669928608
