#node	identifier	category	term ID	term description
AZU1	9606.ENSP00000233997	GO Process	GO:0001774	Microglial cell activation
AZU1	9606.ENSP00000233997	GO Process	GO:0001775	Cell activation
AZU1	9606.ENSP00000233997	GO Process	GO:0001817	Regulation of cytokine production
AZU1	9606.ENSP00000233997	GO Process	GO:0001819	Positive regulation of cytokine production
AZU1	9606.ENSP00000233997	GO Process	GO:0001906	Cell killing
AZU1	9606.ENSP00000233997	GO Process	GO:0001909	Leukocyte mediated cytotoxicity
AZU1	9606.ENSP00000233997	GO Process	GO:0001932	Regulation of protein phosphorylation
AZU1	9606.ENSP00000233997	GO Process	GO:0001934	Positive regulation of protein phosphorylation
AZU1	9606.ENSP00000233997	GO Process	GO:0002252	Immune effector process
AZU1	9606.ENSP00000233997	GO Process	GO:0002269	Leukocyte activation involved in inflammatory response
AZU1	9606.ENSP00000233997	GO Process	GO:0002274	Myeloid leukocyte activation
AZU1	9606.ENSP00000233997	GO Process	GO:0002376	Immune system process
AZU1	9606.ENSP00000233997	GO Process	GO:0002443	Leukocyte mediated immunity
AZU1	9606.ENSP00000233997	GO Process	GO:0002444	Myeloid leukocyte mediated immunity
AZU1	9606.ENSP00000233997	GO Process	GO:0002446	Neutrophil mediated immunity
AZU1	9606.ENSP00000233997	GO Process	GO:0003008	System process
AZU1	9606.ENSP00000233997	GO Process	GO:0003013	Circulatory system process
AZU1	9606.ENSP00000233997	GO Process	GO:0003018	Vascular process in circulatory system
AZU1	9606.ENSP00000233997	GO Process	GO:0006508	Proteolysis
AZU1	9606.ENSP00000233997	GO Process	GO:0006807	Nitrogen compound metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0006935	Chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0006950	Response to stress
AZU1	9606.ENSP00000233997	GO Process	GO:0006952	Defense response
AZU1	9606.ENSP00000233997	GO Process	GO:0006954	Inflammatory response
AZU1	9606.ENSP00000233997	GO Process	GO:0006955	Immune response
AZU1	9606.ENSP00000233997	GO Process	GO:0006959	Humoral immune response
AZU1	9606.ENSP00000233997	GO Process	GO:0007154	Cell communication
AZU1	9606.ENSP00000233997	GO Process	GO:0007165	Signal transduction
AZU1	9606.ENSP00000233997	GO Process	GO:0007186	G protein-coupled receptor signaling pathway
AZU1	9606.ENSP00000233997	GO Process	GO:0007205	Protein kinase C-activating G protein-coupled receptor signaling pathway
AZU1	9606.ENSP00000233997	GO Process	GO:0007275	Multicellular organism development
AZU1	9606.ENSP00000233997	GO Process	GO:0007399	Nervous system development
AZU1	9606.ENSP00000233997	GO Process	GO:0008015	Blood circulation
AZU1	9606.ENSP00000233997	GO Process	GO:0008152	Metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0008347	Glial cell migration
AZU1	9606.ENSP00000233997	GO Process	GO:0009605	Response to external stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0009607	Response to biotic stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0009615	Response to virus
AZU1	9606.ENSP00000233997	GO Process	GO:0009617	Response to bacterium
AZU1	9606.ENSP00000233997	GO Process	GO:0009889	Regulation of biosynthetic process
AZU1	9606.ENSP00000233997	GO Process	GO:0009891	Positive regulation of biosynthetic process
AZU1	9606.ENSP00000233997	GO Process	GO:0009893	Positive regulation of metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0009987	Cellular process
AZU1	9606.ENSP00000233997	GO Process	GO:0010468	Regulation of gene expression
AZU1	9606.ENSP00000233997	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
AZU1	9606.ENSP00000233997	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
AZU1	9606.ENSP00000233997	GO Process	GO:0010562	Positive regulation of phosphorus metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0010628	Positive regulation of gene expression
AZU1	9606.ENSP00000233997	GO Process	GO:0010799	Regulation of peptidyl-threonine phosphorylation
AZU1	9606.ENSP00000233997	GO Process	GO:0010800	Positive regulation of peptidyl-threonine phosphorylation
AZU1	9606.ENSP00000233997	GO Process	GO:0010941	Regulation of cell death
AZU1	9606.ENSP00000233997	GO Process	GO:0016477	Cell migration
AZU1	9606.ENSP00000233997	GO Process	GO:0019220	Regulation of phosphate metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0019222	Regulation of metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0019538	Protein metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0019722	Calcium-mediated signaling
AZU1	9606.ENSP00000233997	GO Process	GO:0019730	Antimicrobial humoral response
AZU1	9606.ENSP00000233997	GO Process	GO:0019932	Second-messenger-mediated signaling
AZU1	9606.ENSP00000233997	GO Process	GO:0022008	Neurogenesis
AZU1	9606.ENSP00000233997	GO Process	GO:0023052	Signaling
AZU1	9606.ENSP00000233997	GO Process	GO:0030154	Cell differentiation
AZU1	9606.ENSP00000233997	GO Process	GO:0030155	Regulation of cell adhesion
AZU1	9606.ENSP00000233997	GO Process	GO:0030595	Leukocyte chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0031323	Regulation of cellular metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0031325	Positive regulation of cellular metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0031399	Regulation of protein modification process
AZU1	9606.ENSP00000233997	GO Process	GO:0031401	Positive regulation of protein modification process
AZU1	9606.ENSP00000233997	GO Process	GO:0032101	Regulation of response to external stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0032103	Positive regulation of response to external stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0032501	Multicellular organismal process
AZU1	9606.ENSP00000233997	GO Process	GO:0032502	Developmental process
AZU1	9606.ENSP00000233997	GO Process	GO:0032642	Regulation of chemokine production
AZU1	9606.ENSP00000233997	GO Process	GO:0032644	Regulation of fractalkine production
AZU1	9606.ENSP00000233997	GO Process	GO:0032651	Regulation of interleukin-1 beta production
AZU1	9606.ENSP00000233997	GO Process	GO:0032652	Regulation of interleukin-1 production
AZU1	9606.ENSP00000233997	GO Process	GO:0032680	Regulation of tumor necrosis factor production
AZU1	9606.ENSP00000233997	GO Process	GO:0032722	Positive regulation of chemokine production
AZU1	9606.ENSP00000233997	GO Process	GO:0032724	Positive regulation of fractalkine production
AZU1	9606.ENSP00000233997	GO Process	GO:0032731	Positive regulation of interleukin-1 beta production
AZU1	9606.ENSP00000233997	GO Process	GO:0032732	Positive regulation of interleukin-1 production
AZU1	9606.ENSP00000233997	GO Process	GO:0032760	Positive regulation of tumor necrosis factor production
AZU1	9606.ENSP00000233997	GO Process	GO:0032879	Regulation of localization
AZU1	9606.ENSP00000233997	GO Process	GO:0033674	Positive regulation of kinase activity
AZU1	9606.ENSP00000233997	GO Process	GO:0035556	Intracellular signal transduction
AZU1	9606.ENSP00000233997	GO Process	GO:0035584	Calcium-mediated signaling using intracellular calcium source
AZU1	9606.ENSP00000233997	GO Process	GO:0040011	Locomotion
AZU1	9606.ENSP00000233997	GO Process	GO:0040012	Regulation of locomotion
AZU1	9606.ENSP00000233997	GO Process	GO:0040017	Positive regulation of locomotion
AZU1	9606.ENSP00000233997	GO Process	GO:0042063	Gliogenesis
AZU1	9606.ENSP00000233997	GO Process	GO:0042116	Macrophage activation
AZU1	9606.ENSP00000233997	GO Process	GO:0042117	Monocyte activation
AZU1	9606.ENSP00000233997	GO Process	GO:0042221	Response to chemical
AZU1	9606.ENSP00000233997	GO Process	GO:0042325	Regulation of phosphorylation
AZU1	9606.ENSP00000233997	GO Process	GO:0042327	Positive regulation of phosphorylation
AZU1	9606.ENSP00000233997	GO Process	GO:0042330	Taxis
AZU1	9606.ENSP00000233997	GO Process	GO:0042742	Defense response to bacterium
AZU1	9606.ENSP00000233997	GO Process	GO:0042981	Regulation of apoptotic process
AZU1	9606.ENSP00000233997	GO Process	GO:0043066	Negative regulation of apoptotic process
AZU1	9606.ENSP00000233997	GO Process	GO:0043067	Regulation of programmed cell death
AZU1	9606.ENSP00000233997	GO Process	GO:0043069	Negative regulation of programmed cell death
AZU1	9606.ENSP00000233997	GO Process	GO:0043085	Positive regulation of catalytic activity
AZU1	9606.ENSP00000233997	GO Process	GO:0043114	Regulation of vascular permeability
AZU1	9606.ENSP00000233997	GO Process	GO:0043170	Macromolecule metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0043207	Response to external biotic stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0043549	Regulation of kinase activity
AZU1	9606.ENSP00000233997	GO Process	GO:0044093	Positive regulation of molecular function
AZU1	9606.ENSP00000233997	GO Process	GO:0044238	Primary metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0044403	Biological process involved in symbiotic interaction
AZU1	9606.ENSP00000233997	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
AZU1	9606.ENSP00000233997	GO Process	GO:0045123	Cellular extravasation
AZU1	9606.ENSP00000233997	GO Process	GO:0045321	Leukocyte activation
AZU1	9606.ENSP00000233997	GO Process	GO:0045346	Regulation of MHC class II biosynthetic process
AZU1	9606.ENSP00000233997	GO Process	GO:0045348	Positive regulation of MHC class II biosynthetic process
AZU1	9606.ENSP00000233997	GO Process	GO:0045785	Positive regulation of cell adhesion
AZU1	9606.ENSP00000233997	GO Process	GO:0045859	Regulation of protein kinase activity
AZU1	9606.ENSP00000233997	GO Process	GO:0045860	Positive regulation of protein kinase activity
AZU1	9606.ENSP00000233997	GO Process	GO:0045937	Positive regulation of phosphate metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0048246	Macrophage chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0048518	Positive regulation of biological process
AZU1	9606.ENSP00000233997	GO Process	GO:0048519	Negative regulation of biological process
AZU1	9606.ENSP00000233997	GO Process	GO:0048522	Positive regulation of cellular process
AZU1	9606.ENSP00000233997	GO Process	GO:0048523	Negative regulation of cellular process
AZU1	9606.ENSP00000233997	GO Process	GO:0048583	Regulation of response to stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0048584	Positive regulation of response to stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0048731	System development
AZU1	9606.ENSP00000233997	GO Process	GO:0048856	Anatomical structure development
AZU1	9606.ENSP00000233997	GO Process	GO:0048869	Cellular developmental process
AZU1	9606.ENSP00000233997	GO Process	GO:0048870	Cell motility
AZU1	9606.ENSP00000233997	GO Process	GO:0050764	Regulation of phagocytosis
AZU1	9606.ENSP00000233997	GO Process	GO:0050766	Positive regulation of phagocytosis
AZU1	9606.ENSP00000233997	GO Process	GO:0050789	Regulation of biological process
AZU1	9606.ENSP00000233997	GO Process	GO:0050790	Regulation of catalytic activity
AZU1	9606.ENSP00000233997	GO Process	GO:0050794	Regulation of cellular process
AZU1	9606.ENSP00000233997	GO Process	GO:0050829	Defense response to Gram-negative bacterium
AZU1	9606.ENSP00000233997	GO Process	GO:0050896	Response to stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0050900	Leukocyte migration
AZU1	9606.ENSP00000233997	GO Process	GO:0050920	Regulation of chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0050921	Positive regulation of chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0050926	Regulation of positive chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0050927	Positive regulation of positive chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0050930	Induction of positive chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0051049	Regulation of transport
AZU1	9606.ENSP00000233997	GO Process	GO:0051050	Positive regulation of transport
AZU1	9606.ENSP00000233997	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0051174	Regulation of phosphorus metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0051239	Regulation of multicellular organismal process
AZU1	9606.ENSP00000233997	GO Process	GO:0051240	Positive regulation of multicellular organismal process
AZU1	9606.ENSP00000233997	GO Process	GO:0051246	Regulation of protein metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0051247	Positive regulation of protein metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0051338	Regulation of transferase activity
AZU1	9606.ENSP00000233997	GO Process	GO:0051347	Positive regulation of transferase activity
AZU1	9606.ENSP00000233997	GO Process	GO:0051607	Defense response to virus
AZU1	9606.ENSP00000233997	GO Process	GO:0051702	Biological process involved in interaction with symbiont
AZU1	9606.ENSP00000233997	GO Process	GO:0051707	Response to other organism
AZU1	9606.ENSP00000233997	GO Process	GO:0051716	Cellular response to stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0051873	Killing by host of symbiont cells
AZU1	9606.ENSP00000233997	GO Process	GO:0060255	Regulation of macromolecule metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0060326	Cell chemotaxis
AZU1	9606.ENSP00000233997	GO Process	GO:0060548	Negative regulation of cell death
AZU1	9606.ENSP00000233997	GO Process	GO:0060627	Regulation of vesicle-mediated transport
AZU1	9606.ENSP00000233997	GO Process	GO:0061900	Glial cell activation
AZU1	9606.ENSP00000233997	GO Process	GO:0065007	Biological regulation
AZU1	9606.ENSP00000233997	GO Process	GO:0065008	Regulation of biological quality
AZU1	9606.ENSP00000233997	GO Process	GO:0065009	Regulation of molecular function
AZU1	9606.ENSP00000233997	GO Process	GO:0070528	Protein kinase C signaling
AZU1	9606.ENSP00000233997	GO Process	GO:0070887	Cellular response to chemical stimulus
AZU1	9606.ENSP00000233997	GO Process	GO:0070942	Neutrophil mediated cytotoxicity
AZU1	9606.ENSP00000233997	GO Process	GO:0070943	Neutrophil-mediated killing of symbiont cell
AZU1	9606.ENSP00000233997	GO Process	GO:0070944	Neutrophil-mediated killing of bacterium
AZU1	9606.ENSP00000233997	GO Process	GO:0071704	Organic substance metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0080090	Regulation of primary metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:0097529	Myeloid leukocyte migration
AZU1	9606.ENSP00000233997	GO Process	GO:0098542	Defense response to other organism
AZU1	9606.ENSP00000233997	GO Process	GO:0140546	Defense response to symbiont
AZU1	9606.ENSP00000233997	GO Process	GO:0150076	Neuroinflammatory response
AZU1	9606.ENSP00000233997	GO Process	GO:1901564	Organonitrogen compound metabolic process
AZU1	9606.ENSP00000233997	GO Process	GO:1903555	Regulation of tumor necrosis factor superfamily cytokine production
AZU1	9606.ENSP00000233997	GO Process	GO:1903557	Positive regulation of tumor necrosis factor superfamily cytokine production
AZU1	9606.ENSP00000233997	GO Process	GO:1905517	Macrophage migration
AZU1	9606.ENSP00000233997	GO Function	GO:0003824	Catalytic activity
AZU1	9606.ENSP00000233997	GO Function	GO:0004175	Endopeptidase activity
AZU1	9606.ENSP00000233997	GO Function	GO:0004252	Serine-type endopeptidase activity
AZU1	9606.ENSP00000233997	GO Function	GO:0005488	Binding
AZU1	9606.ENSP00000233997	GO Function	GO:0005515	Protein binding
AZU1	9606.ENSP00000233997	GO Function	GO:0005539	Glycosaminoglycan binding
AZU1	9606.ENSP00000233997	GO Function	GO:0008201	Heparin binding
AZU1	9606.ENSP00000233997	GO Function	GO:0008233	Peptidase activity
AZU1	9606.ENSP00000233997	GO Function	GO:0008236	Serine-type peptidase activity
AZU1	9606.ENSP00000233997	GO Function	GO:0015643	Toxic substance binding
AZU1	9606.ENSP00000233997	GO Function	GO:0016787	Hydrolase activity
AZU1	9606.ENSP00000233997	GO Function	GO:0017171	Serine hydrolase activity
AZU1	9606.ENSP00000233997	GO Function	GO:0043394	Proteoglycan binding
AZU1	9606.ENSP00000233997	GO Function	GO:0043395	Heparan sulfate proteoglycan binding
AZU1	9606.ENSP00000233997	GO Function	GO:0097367	Carbohydrate derivative binding
AZU1	9606.ENSP00000233997	GO Function	GO:0140096	Catalytic activity, acting on a protein
AZU1	9606.ENSP00000233997	GO Function	GO:1901681	Sulfur compound binding
AZU1	9606.ENSP00000233997	GO Component	GO:0000323	Lytic vacuole
AZU1	9606.ENSP00000233997	GO Component	GO:0005576	Extracellular region
AZU1	9606.ENSP00000233997	GO Component	GO:0005615	Extracellular space
AZU1	9606.ENSP00000233997	GO Component	GO:0005622	Intracellular anatomical structure
AZU1	9606.ENSP00000233997	GO Component	GO:0005737	Cytoplasm
AZU1	9606.ENSP00000233997	GO Component	GO:0005764	Lysosome
AZU1	9606.ENSP00000233997	GO Component	GO:0005765	Lysosomal membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0005766	Primary lysosome
AZU1	9606.ENSP00000233997	GO Component	GO:0005773	Vacuole
AZU1	9606.ENSP00000233997	GO Component	GO:0005774	Vacuolar membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0005775	Vacuolar lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0012505	Endomembrane system
AZU1	9606.ENSP00000233997	GO Component	GO:0012506	Vesicle membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0016020	Membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0019898	Extrinsic component of membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0030141	Secretory granule
AZU1	9606.ENSP00000233997	GO Component	GO:0030659	Cytoplasmic vesicle membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0030667	Secretory granule membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0031090	Organelle membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0031410	Cytoplasmic vesicle
AZU1	9606.ENSP00000233997	GO Component	GO:0031974	Membrane-enclosed lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0031982	Vesicle
AZU1	9606.ENSP00000233997	GO Component	GO:0031983	Vesicle lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0034774	Secretory granule lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0035577	Azurophil granule membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0035578	Azurophil granule lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0042582	Azurophil granule
AZU1	9606.ENSP00000233997	GO Component	GO:0043226	Organelle
AZU1	9606.ENSP00000233997	GO Component	GO:0043227	Membrane-bounded organelle
AZU1	9606.ENSP00000233997	GO Component	GO:0043229	Intracellular organelle
AZU1	9606.ENSP00000233997	GO Component	GO:0043230	Extracellular organelle
AZU1	9606.ENSP00000233997	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AZU1	9606.ENSP00000233997	GO Component	GO:0043233	Organelle lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0060205	Cytoplasmic vesicle lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0065010	Extracellular membrane-bounded organelle
AZU1	9606.ENSP00000233997	GO Component	GO:0070013	Intracellular organelle lumen
AZU1	9606.ENSP00000233997	GO Component	GO:0070062	Extracellular exosome
AZU1	9606.ENSP00000233997	GO Component	GO:0097708	Intracellular vesicle
AZU1	9606.ENSP00000233997	GO Component	GO:0098588	Bounding membrane of organelle
AZU1	9606.ENSP00000233997	GO Component	GO:0098852	Lytic vacuole membrane
AZU1	9606.ENSP00000233997	GO Component	GO:0099503	Secretory vesicle
AZU1	9606.ENSP00000233997	GO Component	GO:0110165	Cellular anatomical entity
AZU1	9606.ENSP00000233997	GO Component	GO:1903561	Extracellular vesicle
AZU1	9606.ENSP00000233997	STRING clusters	CL:19114	Mixed, incl. S100/CaBP-9k-type, calcium binding, subdomain, and Cystatin superfamily
AZU1	9606.ENSP00000233997	STRING clusters	CL:19115	Mixed, incl. Cystatin superfamily, and Specific granule lumen
AZU1	9606.ENSP00000233997	STRING clusters	CL:19181	Mixed, incl. Specific granule lumen, and Mononeuritis multiplex
AZU1	9606.ENSP00000233997	STRING clusters	CL:19183	Mixed, incl. Neutrophil mediated cytotoxicity, and Mononeuritis multiplex
AZU1	9606.ENSP00000233997	STRING clusters	CL:19185	Mixed, incl. Neutrophil mediated cytotoxicity, and Mononeuritis multiplex
AZU1	9606.ENSP00000233997	STRING clusters	CL:19188	Mixed, incl. Mononeuritis multiplex, and Neutrophil mediated cytotoxicity
AZU1	9606.ENSP00000233997	STRING clusters	CL:19191	Mononeuritis multiplex, and Neutrophil mediated cytotoxicity
AZU1	9606.ENSP00000233997	Reactome	HSA-168249	Innate Immune System
AZU1	9606.ENSP00000233997	Reactome	HSA-168256	Immune System
AZU1	9606.ENSP00000233997	Reactome	HSA-6798695	Neutrophil degranulation
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000042	Animal
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000089	Blood
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000130	Neutrophil
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000539	Granulocyte
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000570	Hematopoietic system
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000574	Hematopoietic cell
AZU1	9606.ENSP00000233997	TISSUES	BTO:0000751	Leukocyte
AZU1	9606.ENSP00000233997	TISSUES	BTO:0001044	Phagocyte
AZU1	9606.ENSP00000233997	TISSUES	BTO:0001489	Whole body
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0000323	Lytic vacuole
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005576	Extracellular region
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005615	Extracellular space
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005622	Intracellular
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005737	Cytoplasm
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005764	Lysosome
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005765	Lysosomal membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005766	Primary lysosome
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005773	Vacuole
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005774	Vacuolar membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0005775	Vacuolar lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0012505	Endomembrane system
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0012506	Vesicle membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0016020	Membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0030141	Secretory granule
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0030659	Cytoplasmic vesicle membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0030667	Secretory granule membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0031090	Organelle membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0031982	Vesicle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0031983	Vesicle lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0034774	Secretory granule lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0035577	Azurophil granule membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0035578	Azurophil granule lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0042582	Azurophil granule
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0043226	Organelle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0043230	Extracellular organelle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0043233	Organelle lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0060205	Cytoplasmic vesicle lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0065010	Extracellular membrane-bounded organelle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0098852	Lytic vacuole membrane
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0099503	Secretory vesicle
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AZU1	9606.ENSP00000233997	COMPARTMENTS	GOCC:1903561	Extracellular vesicle
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0044	Antibiotic
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0145	Chemotaxis
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0325	Glycoprotein
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0358	Heparin-binding
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0472	Membrane
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0721	Serine protease homolog
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0732	Signal
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0865	Zymogen
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-0929	Antimicrobial
AZU1	9606.ENSP00000233997	UniProt Keywords	KW-1015	Disulfide bond
AZU1	9606.ENSP00000233997	InterPro	IPR001254	Serine proteases, trypsin domain
AZU1	9606.ENSP00000233997	InterPro	IPR001314	Peptidase S1A, chymotrypsin family
AZU1	9606.ENSP00000233997	InterPro	IPR009003	Peptidase S1, PA clan
AZU1	9606.ENSP00000233997	InterPro	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold
AZU1	9606.ENSP00000233997	SMART	SM00020	Trypsin-like serine protease
CTSG	9606.ENSP00000216336	GO Process	GO:0001775	Cell activation
CTSG	9606.ENSP00000216336	GO Process	GO:0001906	Cell killing
CTSG	9606.ENSP00000216336	GO Process	GO:0001909	Leukocyte mediated cytotoxicity
CTSG	9606.ENSP00000216336	GO Process	GO:0001990	Regulation of systemic arterial blood pressure by hormone
CTSG	9606.ENSP00000216336	GO Process	GO:0001991	Regulation of systemic arterial blood pressure by circulatory renin-angiotensin
CTSG	9606.ENSP00000216336	GO Process	GO:0002002	Regulation of angiotensin levels in blood
CTSG	9606.ENSP00000216336	GO Process	GO:0002003	Angiotensin maturation
CTSG	9606.ENSP00000216336	GO Process	GO:0002237	Response to molecule of bacterial origin
CTSG	9606.ENSP00000216336	GO Process	GO:0002252	Immune effector process
CTSG	9606.ENSP00000216336	GO Process	GO:0002274	Myeloid leukocyte activation
CTSG	9606.ENSP00000216336	GO Process	GO:0002376	Immune system process
CTSG	9606.ENSP00000216336	GO Process	GO:0002443	Leukocyte mediated immunity
CTSG	9606.ENSP00000216336	GO Process	GO:0002444	Myeloid leukocyte mediated immunity
CTSG	9606.ENSP00000216336	GO Process	GO:0002446	Neutrophil mediated immunity
CTSG	9606.ENSP00000216336	GO Process	GO:0002548	Monocyte chemotaxis
CTSG	9606.ENSP00000216336	GO Process	GO:0002682	Regulation of immune system process
CTSG	9606.ENSP00000216336	GO Process	GO:0002683	Negative regulation of immune system process
