FeatureID,Rank,Taxon,A1H0,A1H12,A3H0,A3H12,A4H0,A4H12,A6H0,A6H12,A7H0,A7H12,A8H0,A8H12,A9H0,A9H12,A10H0,A10H12,A12H0,A12H12,A13H0,A13H12,A16H0,A16H12,A17H0,A17H12,A19H0,A19H12,A20H0,A20H12,A22H0,A22H12,A24H0,A24H12,A25H0,A25H12,A26H0,A26H12,A27H0,A27H12,A28H0,A28H12,A30H0,A30H12,P2H0,P2H12,P4H0,P4H12,P5H0,P5H12,P11H0,P11H12,P14H0,P14H12,P16H0,P16H12,P17H0,P17H12,P20H0,P20H12,P21H0,P21H12,P25H0,P25H12,P26H0,P26H12,P27H0,P27H12,P42H0,P42H12
Filifactor_alocis,Species,Filifactor_alocis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptotrichia_sp_oral_taxon_215,Species,Leptotrichia_sp_oral_taxon_215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catonella_massiliensis,Species,Catonella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_intermedia,Species,Prevotella_intermedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM7_phylum_sp_oral_taxon_352,Species,TM7_phylum_sp_oral_taxon_352,0,0,0,0,0.004140537253255811,0.009260566746684898,0.02070814387852944,0,0.01020067630483901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.113533373667277e-4,0,0,0,0,0,0,0,0,0,8.802289475492575e-4,0,0,0.01796301240618704,0,0,0,0,0,0,0,0,0.022482555221084808,0
Peptostreptococcus_russellii,Species,Peptostreptococcus_russellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0256185036588175,0.02645511128783482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37526435481593934,1.2462339402051965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3256_SGB4303,Species,GGB3256_SGB4303,0,0,1.7897271251936187,0.17742060397280152,0,0,1.0465732510494783,0.26015,0,0,0,0,0,0,0,0,0,0,0,0,2.220521419815118,3.4989890940807893,0,3.287458926248868,0,0.33944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2618400523680105,0,0.9411280854760661,0,0,0,0,0,4.49607687378962,0,0,0,0,2.1900984082234283,0,0,0,0,28.02770519132323,0,0,0,0
Dorea_sp_AF36_15AT,Species,Dorea_sp_AF36_15AT,0.01865000186500019,0.010518666425438583,0.036569317890320974,0.052401587680122784,0,0,0,0,0,0,0.02086414380308411,0.007741234061712472,0,0,0,0,0,0,0,0,0.9132907161801049,0.11332608089171363,0.18578289234768638,0.22254733420265452,0,0,0,0.5358356975975993,0.03955097211756747,0.05200461101542383,0.3144225514897434,0.1247111224001016,0,0.549258566474465,0,0,0,0,0,0,0.12767985671159893,0.8378411032360876,0.0020317647908973733,0,0.008434068025466477,0.00576000115200023,0,0.12723272376446432,0,0,0.005460001092000219,0.17947005384101614,0,0.20140241534867243,0,0.06882244968696692,0,0,0,0,0,0,0.013566252370339666,0,0,0.037047678320473225,0,0.6308089732018526
Limosilactobacillus_fermentum,Species,Limosilactobacillus_fermentum,0,0,0,0,0,0,0,0,0,0,0,0,0.0047120464377232284,1.2407406942943062,0,0,0,0,0,0,0.5185572441376304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2298900689670207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridiaceae_bacterium_Marseille_Q3526,Species,Clostridiaceae_bacterium_Marseille_Q3526,0,0,0,0,0,0,0,0,0,0,0.06524422906288173,0.02383936747557348,0,0,0,0,0,0,0,0,0.37815064857320924,0.004088517199029017,0,0,0,0,0,0,1.5417157460402398,0.12629118997025032,0,0,0,0,0,0,0.7667597057244372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794251513312949,0,0.011980773957997687,0.0013410018624914674,0,0
Clostridium_SGB6179,Species,Clostridium_SGB6179,0,0,0.2733910554722705,1.1579502733281954,0,0,0,0,0,0,0.6009874093648084,14.591741748394552,0,0,0,0,0,0,0,0,0.2649937199210332,0.23659287026734094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013200002640000529,0,0.00769137367933913,0.006653982156657289,0.1066502685949233,0,0,0,0.023494948036056392,0,0.09420810756074346,0,0,0,0.04800502021653686,0,0.03412333508604556,0.013005580685661423,0.009260398197122476,0,0,0,0
GGB9512_SGB14909,Species,GGB9512_SGB14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2433587097739724,0.044322332282611135,0,0,0,0,0,0,0.47442113080882337,0.0873953861605245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.026430085382418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10930094252914993,0,0,0,0,0
Streptococcus_sp_F0442,Species,Streptococcus_sp_F0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22097039147415876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.509294488868364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044932549138596,0.009453472870911412,0,0,0,0,0,0,0,0,0
Carnobacterium_divergens,Species,Carnobacterium_divergens,0,0,0.01979624431799578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1911193004077406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027400005480001095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia_luti,Species,Blautia_luti,0,0,0,2.5029379980363213,0,0,0,0,0,0,0,0.0013827236850777168,0,0,0,0,0,0,0,0,0.17988998687737198,0.6853777789891903,0,0,0,0,0,0,0,0,0.29611379270206645,1.5821442392981537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacillus_SGB6753,Species,Faecalibacillus_SGB6753,0,0,0,0.0098214611817489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17171408239282812,0,0.23454606296224803,0.3378697893040018,0,0,0,0,0,0,0.5105361734573616,0.16043144388299496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25074478301824704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012864791046105432
Clostridium_sp_AT4,Species,Clostridium_sp_AT4,0,0,0,0,0,0,0,0,0.06344420635088106,0,0.16457156306260012,0.02998592750632041,0,0,0,0,0,0,0,0,0.14071796293422564,0.0022947804867099143,0,0,0.09132190837685235,0,0,0.17285055204012006,0.36186532171968105,0.016643878973162798,0,0,0,0,1.4246165611010542,0,0,0,0,0.02669462666600353,0,0,3.8125015388366337,0,0,0,0,0,0,0.35102790434827835,0,0,0,0,0,0,0,0,0,0,0,0.031821086018931896,0,0,0.04707304091844333,0.0056342093177813145,0,0
Lactococcus_carnosus,Species,Lactococcus_carnosus,0,0,0,0,0,0,0.03497084014946983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07132321590263643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eggerthella_sinensis,Species,Eggerthella_sinensis,0,0,0.0012253383088764512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04806106014562953,0.005070562996835007,0,0,0,0,0,0,0,0,0,0.01337012033108298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_cuniculi,Species,Clostridium_cuniculi,0,0,0,0,0,0,0.10200752997738342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04646404686179357,0,0,0,0,0,0,0,0,0,0,0,0,0.015339175895020402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754313320359016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leuconostoc_gelidum,Species,Leuconostoc_gelidum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039855023334975544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005410139040573343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_SGB4750,Species,Clostridium_SGB4750,0,0,0,0,0,0,0,0,0,0,0,0.026372678752613673,0,0,0,0,0,0,0,0,0.03743439313746317,0.017205843212580448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016603278259607255,0,0,0.18832854012016115,0,0.045029112286932425,0,0.006881478305814098,0.015520003104000622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16387242909177446,0,0
Actinomyces_gerencseriae,Species,Actinomyces_gerencseriae,0,0,0,0,0,0,0.05437779037951885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03234203002485415,0,0,0,0.007590989865078406,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21108601127352325,0.021483837013290572,0,0,0,0.009780002934000881,0,0,0.07826035551847035,0,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctobacterium_faecium,Species,Phascolarctobacterium_faecium,0,0.4118608883324347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244674488014114,0.013267639145868673,0,0,0,0,0.19410761363972878,0.03267241388923271,0,0,0.004368793237871351,0,0,0,0,0,0.082422118248439,0.007634498341728774,3.844112621145515,0.2442609090180133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956145462263792,0.21159909876124675,0,0,0,0
Streptococcus_constellatus,Species,Streptococcus_constellatus,0,0,0,0,0,0,0,0,0,0,0.12640569041753405,0,0,0,0,0,0,0,0,0,0.023774405300878806,0,0,0,0,0,0,0,0,0,0,0,0,0.046437779079445324,0,0,0,0,0,0,0.10495538719720622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB12794_SGB19881,Species,GGB12794_SGB19881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020901790211714746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031491625962846694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutterella_wadsworthensis,Species,Sutterella_wadsworthensis,0,0,0,0,0,0,0,0,0,0,0,0.34529739207210836,0,0,0,0,0,0,0,0,0.019053674210294507,0,0,0,0,0,0.0037872690949373677,0,0,0,0,0,0,0,0,0,0,0,0.0065025898032384346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02536000760800228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusicatenibacter_sp_CLA_AA_H277,Species,Fusicatenibacter_sp_CLA_AA_H277,0,0,0,0.05865253849475672,0.00901293702343093,0,0,0,0,0.008869999113000088,0,0.03194394498737937,0,0,0,0,0,0,0,0,0.017607322557009107,0.06230980378324125,0,0,0,0,0,0,0,8.11163776670389e-4,0.1830875878767695,0.06479058311524803,0,0.3104557146084788,0,0,0,0,0,0,0,0.03046146197513206,0,0.011640002328000465,0,0,0,0,0,0,0,0,0,0.10351179958499261,0,0,0,0,0,0,0,0,0.03165792619558231,0,0,0,0,0.025032823393481448
Lachnospiraceae_bacterium,Species,Lachnospiraceae_bacterium,0,0,0.022658714957584213,0.6515823345879227,0,0,0,0,0,0,0.0010206919270573521,0.015119124673331529,0,0.01783766023671518,0,0,0,0,0,0,0.014232502032676498,0.059293520261408564,0,0,0,0,0.001611603870186114,0,0,0,0.14473259620911275,0.11129100161901458,0,0.20326159108378633,0,0,0,3.8241513191680787,0,0.02951634005503356,0,0.04367014743528675,0,0,0,0.026140005228001046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556556754992485,0,0,0,0,0
Solobacterium_SGB6834,Species,Solobacterium_SGB6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01365998783658436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002131110734915038,0,0,0,0,0,0,0,0
Leuconostoc_carnosum,Species,Leuconostoc_carnosum,0,0,0,0,7.11811489058505e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011942445248307945,0,0,0,0,0,0,0,0.027306616905714055,0.015782643358426336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008300001660000332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7928032568933139,0
Anaeroglobus_geminatus,Species,Anaeroglobus_geminatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009823138311896695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1995805591962912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium_ventriosum,Species,Eubacterium_ventriosum,0,0.0038468265784461103,0,0.1446107852125216,0.7886269767932411,0.590366130407181,0.08359917022174962,0,1.0033065192222244,1.2531898746810126,0,0.2643727314374139,0,0,0,0,0,0,0,0,0.007633522614561849,0,0,0,0,0,0,0.28234318077657755,0,0.6336090388880927,0,0,0,0.035661332609166804,0,0,0,0,0,0,0.36490408079570913,0.5851558318056495,0,0,0,0.05132001026400205,0,0,0,0,0,0.20183006054901817,0,0,0,0,0,0,0,0,0,0.36318479522645675,0,0,0,0.06513866509669373,0,0
GGB3819_SGB5184,Species,GGB3819_SGB5184,0,0,0,0,0,0,0,0,0,0,0.006544436473485377,0,0,0,0,0,0,0,0,0,0.007010787874952856,0,0,0,0,0,0.027790094236521807,0,0.2885395843658136,0.03724343315354539,0,0,0,0,0,0,0,0,0,0,0.727122906816349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009180998836606254,0.03353144185199963,0,0,0,0
Pseudoflavonifractor_phocaeensis,Species,Pseudoflavonifractor_phocaeensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006789817483478696,0,0.025812800154021126,0,0,0,0,0,0.3311691945260011,0.02685853393864177,0,0,0,0,0,0,0,0,0.014571572078889296,0.05106489230291398,0,0,0,0,0.0015626064275211051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_caccae,Species,Bacteroides_caccae,0,0,0,0.20240394585387525,0.17514572836411382,0.1372383989900182,0,0,0,0,1.6305053195561272,0.11238414768861588,0,0,0,0,0,0,0,0,0.005835627156658466,0.1246196075664825,0,0,0,0,0,0,0.10655898319504867,0.017264769765182108,0,0.07751069759627836,0,0,0.13031870945850565,0,0.04645119379568055,0.04989009231723678,1.3852371219352038,0.07385175042655577,0,0,0,0,0,0.32862006572401314,0,0,0,0.15257943425650322,0,0,0,0,0,0,0,0,1.002392012038097,0,0.9903698019260396,0.01376344550991864,0,0,0,0.0018613906449508426,0,0
GGB4456_SGB6141,Species,GGB4456_SGB6141,0,0,0.011319313722161972,0.03169467368860218,0,0,0,0,0,0,0.04893317179716129,0,0,0,0,0,0,0,0,0,0.005453951025930373,0,0,0,0,0,0,0,0,0,0,0.49750447754029786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193034475957406,0,0,0,0.014100004230001267,0,0,0,0,0,0,0,0.011185830054624469,0,0,0,0,0,0,0,0.09455722398409047
Alistipes_onderdonkii,Species,Alistipes_onderdonkii,0,0.008485057583187124,0,4.910730590874451e-4,0,0,0.01739968250874977,0,0,0,0.07148846202840907,0.018762652047879382,0,0,0,0,0,0,0,0,0.0054137745911168895,0.012055113211842912,0,0,0,0,0.1251007504231971,0.022190479057874777,0.29683285362068895,0.021330603016147268,0,0,0,0,0,0,0,0,0.1773115057916331,3.6338187424699333,0.0013025489580560199,0,0,0.017770003554000713,0.04584647191515448,0.04295000859000172,0,0,0.03267598499320659,0.012015943623878316,0.02130000426000085,0,0,0,0,0,0,0,0,0.1100373514675849,0,0.022011503037317158,0.3056762000877051,0.39628704034273476,0,0,0,0
Bacteroides_thetaiotaomicron,Species,Bacteroides_thetaiotaomicron,0,0,0,0.05614601975566456,0.09800942418360485,0.20169234357142657,0.07621565277455841,0,0,0,0.0905113576493505,0.16964101969916978,0,0,0,0,0,0,0,0,0.004459584264296659,0.017506469477214934,0,0,0,0,0.07092064281237768,0.017233355138596217,0.12145076656081633,0.005768275745211655,0,0,0,0.1802078003061431,0.034052020933264156,0,0,0,0,0,0.005170117402745433,0,0.30271293645660624,0,0,0.3105800621160124,0,0.011242007822597115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04150972865492861,0.005940255430983532,0,0,0,0
GGB9614_SGB15049,Species,GGB9614_SGB15049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004419407829483176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06932806854709939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnesiella_intestinihominis,Species,Barnesiella_intestinihominis,0,0,0,0,0,0,0,0,0.7005164442402532,0.014459998554000144,0,0.03714177489843794,0,0,0,0,0,0,0,0,0.004258702090229242,0.02276742910831845,0,0.05028029748862155,0,0,0.11350727508204575,0,0,0.0051173418503527015,0,4.2000378003402024e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6088801217760244,0,0,0,0.01732741161441669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancefieldella_rimae,Species,Lancefieldella_rimae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004188393329305646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006860176306531078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03240209317521912,0,0,0
Lachnospira_eligens,Species,Lachnospira_eligens,0,0,0,0.0010435302505608208,0.17501539668301863,0.8691831940114735,0,0,0,0,0,0.055127275678061964,0,0,0,0,0,0,0,0,0.0036761437854337326,0.007114821596349515,1.0156430254761337,0.04068665770562821,0,0,0,0,0,0.004145948191870878,0,0.1351912167209505,0,0,0,0.18418841532011976,0,0,0,0.11378203989577931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3433_SGB4573,Species,GGB3433_SGB4573,0,0,0,0,0,0.004260260727956551,0,0,0,0,0,0,0.011790227781942669,4.278751062810535,0,0,0,0,0,0,0.0027018652412067593,0,0.1003785843400648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7973860340574102,0.29438257672820367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006557856311861609,0,0,0,1.833516027064867,0
Haemophilus_parainfluenzae,Species,Haemophilus_parainfluenzae,0,0,0,0,0,0,0,0,0,0,0,0.042117561589994974,0,0,0,0,0,0,0,0,0.0022800126756651836,0,0,0,0,0,0,0,0,0,0,0.016530148771338942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027600005520001104,0,0,0,0,0,0,0,0,0,0,0,0,0.008987884271273375,0,0,0,0,0,0,0,0,0
Streptococcus_cristatus,Species,Streptococcus_cristatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496572196802257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05035129402825653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003240682487731916,0,0,0,0,3.64373686673245e-4,0,0,0,0,0,0,0,0,0.008997275370549404
Candidatus_Nanoperiomorbus_periodonticus,Species,Candidatus_Nanoperiomorbus_periodonticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011651166095910188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_pneumoniae,Species,Klebsiella_pneumoniae,0,0,0.04370038509771671,0.0600848349170951,0,0,0,0,0,0,0,0.013322593170091867,0,0,0,0,0,0,0,0,0,9.447951973551302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007429105645405566,0.06224439186647892,0,0,0,0,0,0,0,0,0.002884625019496523,0,0,0,0,0,21.341138637555986,0,0.1594126429942634,0
Ruminococcus_callidus,Species,Ruminococcus_callidus,0,0,0.1519319065440498,0.06312334947019867,0,0,0,0,0,0,0,0.009527672691338428,0,0,0,0,0,0,0,0,0,1.0192432876167632,0,0,0,0,0,0,0,0.24688420476858147,0.8023816049500134,0.6441457973121758,0,0,0,0,0,0,0,0,0,0,0,0,0.24627077966047367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia_SGB4815,Species,Blautia_SGB4815,0.12940001294000128,0,0.028383656236761073,0.0936210325772752,3.208164457728473e-4,0.00813049758645229,0.062275733222620915,0.31736,0,0,0.002972014728784643,0.197951530185615,0,0,0,0,0,0,0,0,0,0.6968316396717642,0,0,0,0,0.12634974342259134,1.0077863339696496,0,0,0,0.0737506637559738,0,0,0,0,0,0,0,0,0,0,0,0,0.004217034012733239,0.09439001887800377,0,0.0690123256013524,0,0,0.00949000189800038,0.5610701683210505,0,0,0,0,0,0,0.09004078657347742,0,0,0,0.045514526402630345,0.512822051348208,0,0,0,0
Faecalibacillus_intestinalis,Species,Faecalibacillus_intestinalis,0.8732800873280088,1.918424436004133,0,0.023612429591121316,0,0,0,0,0,0,0.07829307487545807,0.20989139967062917,0,0,0,0,0,0,0,0,0,0.5447548332686653,0,0.5948998244060523,0,0,0,0,0.0466609212127387,0.27447378754298796,0.19903619399571135,0.46716420447784035,0,0,0,0,0,0,0,0,0.06280289899303948,0.26868055694578175,0,0.014860002972000595,0,0.0015100003020000604,0,0,0,0,0,0.2689400806820242,0,0,0,0.09877092190463078,0,0,1.4175857065109632,0,0,0,0.05849007110518401,0.6260869217376347,0,1.68895181590166,0,0
Lentihominibacter_faecis,Species,Lentihominibacter_faecis,0.09770000977000097,0.023371475019569727,0.17200937604768937,0.8972314017076861,0,0,0.12184821142359259,0.15927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3069995414447377,0,0,0,0,0.036734495716054735,0.23112970421176104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041816321656991264,0.125320025064005,0.028307216437016943,0.0650500130100026,0,0.050399001261625324,0,0,0.0068200013640002735,0.355960106788032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_intestinalis,Species,Roseburia_intestinalis,0.012230001223000121,0,0.005875597628628885,0.057946620972318515,0.16442845397251465,0,0,0,0.10869720662479922,3.3756096624390337,0,0.00472346485121439,0,0,0,0,0,0,0,0,0,0.2571356650173642,0.3431248462462698,0,0,0,0.02859589617161486,0,0,0.05862410800775873,0.00221954782889556,0.048760438843949594,0,0.24615725126770835,0.005999737335913956,0,0,0,0,0,0,0,0,0,0,0.00401000080200016,0,0,0,0,0,0,0,0.025475365111892564,0,0.11060822315204018,0,0,0,0.014537576985124647,0,0,0.026311521202400476,0.018190782203634754,0,0,0,0
Clostridium_sp_AM49_4BH,Species,Clostridium_sp_AM49_4BH,0,0,0.28000989109152935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19373358580595096,0.03999252304841632,0.363093633924282,0,0,0,0,0,0.17600251080224796,0.40106526243943574,0.12759114832033489,0,0,0,0,0,0,0,0,0,0,0,0,0.029959973235356575,0.006200001240000248,0,0,0,0,0,0.012200003660001098,0,0.01143240766505426,0,0.029898441358630005,0,0,0,0,0,0,0,0,0,0,0,0
Jutongia_hominis,Species,Jutongia_hominis,0,0,0,0,0.09860092950549854,0.22799395322993768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17385216883812357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_inulinivorans,Species,Roseburia_inulinivorans,0,0,0,0.022047134215280085,0.006396277887596143,0,0,0,0.03322220263203451,0.18628998137100186,0.49136309504212905,1.336992874734015,0,0,0,0,0,0,0,0,0,0.15268807980785573,0.4498394849256405,1.31048910195999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04319204432994234,0.13707002741400548,0,0,0,0,0,0,0,0.032056751151792566,0,0,0,0,0.08118448168905827,0,0,0.07775595979712582,0,0,0,0,0,0.03306069535710297
Ruminococcus_bicirculans,Species,Ruminococcus_bicirculans,0,0,0.02118228273295439,0.017228479822984533,0.16362641285808255,0,0,0,0,0,0,0.06054714880862207,0,0,0,0,0,0,0,0,0,0.13632399013625182,2.956981552608351,0,0,0,3.7978251002870866,0,0,5.109140083277478,0,0,0,0.10183091525350464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.878261575652315,0.053330015999004804,0,0,0,0,0,0,0.02289481331263556,0,0,0.7056093097346798,0.12916473935775058,0.4110376746200087,0,0,0,0
Faecalibacterium_SGB15346,Species,Faecalibacterium_SGB15346,0,0.2822609001934834,0,0.17429001322111906,0,0,0,0,0,0,0.03545403428984509,1.941424796838024,0,0,0,0,0,0,0,0,0,0.125792049998557,0,0,0,0,0,0,0.2889707942545193,0.06431226881206467,0.06564237379937277,0.09008081072729655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001150000230000046,0,0,0,0,0,0,0,9.201937928127663e-4,0,0,0,0,0.37927252186166205,0,0,0.06103962961417008,0.08389050081998234,0.02881123888327198,0,0.31631631992261416,0,0.13846311995619912
Enterobacter_kobei,Species,Enterobacter_kobei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936049979316913,0,0,0,0,0,0,0,0,0,0,0,0.04668792871895968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008137679002369138,0,0,0,0,0,0,0,0,0
