FeatureID,A1H0,A1E0,A1H12,A1E12,A3H0,A3E0,A3H12,A3E12,A4H0,A4E0,A4H12,A4E12,A6H0,A6E0,A6H12,A6E12,A7H0,A7E0,A7H12,A7E12,A8H0,A8E0,A8H12,A8E12,A9H0,A9E0,A9H12,A9E12,A10H0,A10E0,A10H12,A10E12,A12H0,A12H12,A13H0,A13E0,A13H12,A13E12,A16H0,A16E0,A16H12,A16E12,A17H0,A17E0,A17H12,A17E12,A19H0,A19E0,A19H12,A19E12,A20H0,A20H12,A22H0,A22E0,A22H12,A22E12,A24H0,A24E0,A24H12,A24E12,A25H0,A25E0,A25H12,A25E12,A26H0,A26H12,A27H0,A27E0,A27H12,A27E12,A28H0,A28E0,A28H12,A28E12,A30H0,A30E0,A30H12,A30E12,P2H0,P2E0,P2H12,P2E12,P3E0,P3E12,P4H0,P4E0,P4H12,P4E12,P5H0,P5E0,P5H12,P5E12,P11H0,P11E0,P11H12,P11E12,P14H0,P14E0,P14H12,P14E12,P16H0,P16H12,P17H0,P17E0,P17H12,P17E12,P20H0,P20E0,P20H12,P20E12,P21H0,P21H12,P25H0,P25E0,P25H12,P25E12,P26H0,P26E0,P26H12,P26E12,P27H0,P27E0,P27H12,P27E12,P42H0,P42E0,P42H12,P42E12
GGB9357_SGB14330,1.3200001320000132e-5,0,7.595478936921461e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_bovis,0,0,0.005044251528762943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.218120682094338e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_sp_AM22_11AC,0,0,6.974376728943183e-4,0,0,0,1.1734599974443739e-4,0,7.939204481484931e-4,0,0.002730467104586801,0,0,0,0,0,0,0,0,0,0,0,3.421484155046321e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.530293698058011e-4,0,1.4891364640850228e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004290077138983178,0,0,0,0,0,0,0
GGB4277_SGB5832,0,0,6.888223842030066e-4,0,0,0,0,0,0,0,0,0,0.0020593154672384657,0,0.0106045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2210033621652097e-5,0,0,0,0,4.8495050056088473e-4,0,0,0,0,0,0,0,0,0,0,2.9908165935293134e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016781634999388156,0,0,0,0,0,0,0,1.308056246418596e-4,0,0,0,0,0,0,0,0,0
Bacteroides_stercoris,0,0,6.707903846165405e-4,0,0,0,2.6896480673768605e-4,0,0,0,0,0,0.0010689961462477106,0,0,0,0,0,6.378999362100064e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.124388462859907e-4,0,0.07909313379691986,0,0.0021343767618853334,0,0,0,0.027103041702022376,0,0,0,0,0,0,0,1.8830003766000754e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00200060020006e-4,0,3.6996800482269355e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1333409190005855e-4,0,0,0,0,0
GGB3496_SGB4671,0,0,5.424626542261898e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6314170488486298e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterocloster_hominis,0,0,4.115303016733495e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.875338692099374e-4,0,2.5736827714950202e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006361448953473656,0,0.003210606256796626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008142372464722858,0,0,0,0,0,2.704511124555759e-6,0,2.3390004678000936e-4,0,0,0,2.8305055282873523e-4,0,0,0,0,0,3.330000666000133e-5,0,4.0190012057003617e-4,0,0,0,0,0,3.922419348254003e-5,0,0,0,0,0,4.5071000743221104e-4,0,0,0,3.2361614060775974e-4,0,4.905877240934639e-6,0,0,0,0,0,0,0,0,0,0,0
Desulfovibrio_piger,0,0,2.947230154632411e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8259022289550972e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.891823561700917e-4,0,0.006888101377620275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3005_SGB3996,0,0,2.741865714897657e-4,0,0,0,6.138413238593063e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023553691288011942,0.002926020957179066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071799565102248e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4547427818526596e-4,0,0.0020711890611296285,0,0,0,0,0,0,0,0,0
Alistipes_ihumii,0,0,1.5437395201524625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4212331630203794e-4,0,2.17109164894862e-4,0,9.613792908686093e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007684905964878803,0,0,0,0,0,0,0,8.940001788000358e-4,0,0,0,3.6560983720846374e-5,0,4.1400008280001654e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB6601_SGB9333,0,0,1.4886417436382605e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8400003680000735e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB6649_SGB9391,0,0,1.3493946357205497e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014303636524397696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.103219438435853e-4,0,0,0,0,0,0,0,0,0
Enterocloster_asparagiformis,0,0,1.290289748187133e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.268588405347724e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.179006095121656e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6727902140770806e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schaalia_turicensis,0,0,6.030702083918121e-5,0,0,0,0,0,0,0,0,0,5.023212689482543e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.500001650000495e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.650174909541631e-4,0,0,0,0,0,0,0,0,0,0,0
GGB2653_SGB3574,0,0,2.7849421583542155e-5,0,0,0,0,0,0.0016993246112030507,0,0.0028193725455997907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.663143155149565e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4045671370101076e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB51441_SGB71759,0,0,2.284053280952378e-5,0,0,0,4.865715560458102e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.311074799673197e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4413820945939803e-4,0
Schaalia_SGB17154,0,0,0,0,0,0,0,0,0,0,0,0,0.006864048665045924,0.04251359574864042,0.0043519,0.0543065,0,0,0,0,4.731207285418785e-4,0.009147490287288366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6226836467936437e-4,1.7730081257296933e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64465093465693e-4,0.02200882358629572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catenibacterium_tridentinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3065570722314811,0.0849292180486753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3363_SGB4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012845590823044081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028871799223901252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.995249351534184e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013874750869529887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9480_SGB14874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023226839939487987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568664498119359,0.010077255103632781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.702001410600423e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002958501804694159,0.0011439906631709313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65419671285552e-4,0,4.173391997581038e-4,0,0,0,0,0,0,0,0,0,0.0032145921947803863,0,1.829000365800073e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3430002686000536e-4,0,7.653002295900689e-4,0,0,7.866656717904791e-4,0,0,0,0,0,0,0,0,0,0.002012949149096509,0,0,2.3522979598770037e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegalimassilia_anaerobia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029407741621221115,0,0,0,0,0,7.271278860273237e-5,0,0.0026193235739121654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7596070245168943e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorea_phocaeensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002609891742524525,6.68045943313818e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045383653960444185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slackia_isoflavoniconvertens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024170029043116244,0,0,0,2.0489396136637232e-4,0,0,0,4.6280416523748714e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008834688602125499,0,0.022270568000636592,0,0,0,0,0,0,0,0.0011274806377036897,0,0,0,0,0,0,0,0,0,0,0,4.440000888000178e-5,0,2.346000703800211e-4,0,0,0,0,0,0,0,0,0,0,0,0.0021964648262489134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacterium_sp_CLA_AA_H233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140451011740859e-4,0,0.0557025694740432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001971394434205164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71522704621234e-4,0,0,0,0,0,0.002949820300260835,0,4.0120008024001607e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06656925068676849,0,0,0,5.8657302318635076e-5,0,1.5608699221667557e-4,0,0,0,0,0,0.004139792839230189,0,0,0,0,0
Eubacteriaceae_bacterium_Marseille_Q4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007792216623962169,0,0.0017628998237100176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013446819791865388,0.005574280778594875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004619574122487863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalitalea_cylindroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013353145316910822,0,0,0,0,0,1.6370420638460465e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3730_SGB5060,0,0,0,0,5.402536691349534e-4,0,0.0029588174878891664,0,0,0,0,0,0.00196167550974009,0,8.521e-4,0,0,0,0,0,0,0,0,0,0,0,2.3245139914774508e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013214144483107268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.221377257265118e-4,0,9.366001873200375e-4,0,0,0,8.16145763633385e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3537_SGB4727,0,0,0,0,0,0,1.678856020755203e-4,0,0,0,0,0,0,0,0,0,0.001880924705307962,0,4.6369995363000464e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013078165406560315,8.643034465392433e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009681529121101028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.978073371841404e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.004940448793098747,0,0,0
Holdemania_filiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011509873390385453,3.477082830905001e-5,0.001589660268782149,0,1.7274784132795322e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3510_SGB4687,0,0,0,0,0,0,0,0,1.6141077427946382e-5,0,0,0,0,0,0,0,0,0,2.4319997568000244e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001018533645957624,1.1384151659202089e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9453_SGB14845,0,0,0,0,0,0,0,0,3.649287070666138e-5,0,1.5730962734919376e-4,0,0,0,0,0,0,0,0,0,4.743215425737107e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.994965752410506e-4,4.4026153745249045e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3600_SGB4859,0,0,0,0,0,0,0,0,6.697043305508188e-5,0,0,0,3.732105813470965e-6,0,0.0014176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.323530685642765e-4,1.408066487500597e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3857696991343078e-5,0,5.166154243627416e-4,0,0,0,0,0,0,0,0,0,0,0,5.8300005830000586e-5,0,0,0,0,0.004716658322317592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9641_SGB15117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.872079950056396e-4,0.0033299910761632186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8629994980904225e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB74505_SGB47518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382555274487364e-4,0,0,0,0,0,0,0,0,0,0,0,3.789266739363487e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.348251291071425e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.600002880000864e-6,0,0,0,0,0,0,0,0,0,0,0,0,6.713499075718265e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neobittarella_massiliensis,0,0,0,0,9.642006364929451e-6,0,0,0,0,0,0,0,0,0,0,0,3.197211975153953e-4,0,3.099999690000031e-6,0,1.2498472714653262e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6895656103073346e-4,9.853424232185602e-5,7.330568107997419e-5,0,2.713893623181178e-5,0,0,0,0,0,0,0,3.882322405262828e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1009562906340447e-5,0,0,0,0,0,8.844753048084205e-5,0,1.200000240000048e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0360445499156464e-4,0,0,0,0,0,0,0,0,0
GGB9491_SGB14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.342063525798454e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.224045708241347e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alistipes_indistinctus,0,0,0,0,0,0,9.514540519819249e-6,0,0,0,0,0,0,0,0,0,0.0014512962209394483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8946417998875502e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.040001408000282e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3677_SGB4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.761684480597196e-4,3.1324157281330775e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enorma_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017064159896866622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5854153072955896e-4,5.8694780148513e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0208523936847178e-4,0,0.026823836779105516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuneatibacter_caecimuris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014400954783302133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2782033195413617e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium_siraeum,0,0,0,0,4.232439043938824e-4,0,6.424872523060739e-5,0,0.011837425063042938,0,5.887360306450755e-4,0,0,0,0,0,0,0,0.002827099717290028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.702660899005016e-5,0,1.6075103525471768e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
